ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrM', 22632, 23023)",+,NP_009305.1,16.71,11.512925464970229,11.512925464970229,0.8310000000000028,0.8310000000000028,0.1555714285714285,0.0,0.0,123.806,0.3276214833759591
"('chrM', 22632, 23110)",+,NP_009305.1,28.154,11.512925464970229,11.512925464970229,0.6729999999999972,0.790000000000002,0.5192857142857136,-6.4,-1.1999999999999997,129.021,0.35502092050209205
"('chrM', 38170, 38652)",+,NP_009318.1,28.518,11.512925464970229,6.214608098422191,0.1832857142857138,0.3108571428571425,0.5504285714285715,0.0,0.0,132.261,0.2825726141078838
"('chrM', 38170, 38652)",+,NP_009317.1,28.809,6.907755278982137,6.907755278982137,0.1787142857142852,0.3250000000000002,0.5782857142857143,0.0,0.0,132.927,0.2871369294605809
"('chrM', 38170, 38652)",+,NP_009316.1,28.492,5.521460917862246,11.512925464970229,0.1848571428571425,0.3320000000000002,0.5509999999999993,-2.7,0.0,132.668,0.26784232365145233
"('chrM', 41794, 42131)",+,NP_009316.1,20.0,1.3943265328171548,1.9661128563728327,0.6325714285714308,0.665428571428567,0.3767142857142852,0.0,-2.542857142857143,84.984,0.3
"('chrM', 38170, 38652)",+,NP_009315.1,28.734,5.115995809754082,11.512925464970229,0.180571428571428,0.3175714285714285,0.5658571428571418,0.0,0.0,132.249,0.2715767634854772
"('chrM', 41794, 42131)",+,NP_009315.1,19.677,1.3625778345025743,1.9449106487222296,0.6278571428571457,0.645285714285712,0.3737142857142851,0.0,-2.58,84.476,0.30178041543026707
"('chrV', 54917, 55180)",-,NM_001178868.3,18.246,5.298317366548036,6.214608098422191,0.4124285714285714,0.2372857142857132,0.251428571428571,-9.081818181818182,0.0,61.159,0.32167300380228137
"('chrV', 53683, 54199)",-,NM_001178868.3,35.846,2.353878387381596,6.214608098422191,0.6664285714285691,0.6537142857142862,0.4270000000000014,-14.400000000000002,-3.7999999999999994,91.262,0.2881782945736434
"('chrV', 78606, 78845)",+,NM_001178855.3,28.718,11.512925464970229,1.995100393246085,0.5168571428571392,0.1935714285714275,0.0872857142857143,0.0,-5.0,43.157,0.47364016736401676
"('chrV', 93311, 93713)",+,NM_001178846.3,6.353,0.2536027587989182,0.0586889963486796,0.8147142857142853,0.5494285714285678,0.453571428571428,-14.556944444444449,-5.721917808219172,112.528,0.29651741293532335
"('chrV', 105195, 105542)",-,NM_001178840.1,10.681,11.512925464970229,5.298317366548036,0.9974285714285716,0.4152857142857119,0.2474285714285698,0.0,-5.625510204081634,70.05,0.315850144092219
"('chrV', 119199, 119308)",-,NM_001178835.1,23.785,6.907755278982137,6.214608098422191,0.1515714285714269,0.4750000000000017,0.597857142857143,0.0,-5.838983050847458,27.017,0.48348623853211015
"('chrV', 120296, 120746)",-,NM_001178834.3,24.605,5.521460917862246,11.512925464970229,0.9152857142857138,0.2561428571428581,0.3107142857142845,0.0,-5.759420289855069,94.295,0.28111111111111114
"('chrV', 169080, 169388)",-,NM_001178899.1,33.162,11.512925464970229,11.512925464970229,0.6361428571428528,0.281142857142855,0.4712857142857176,0.0,-6.367999999999999,71.726,0.2993506493506493
"('chrV', 183782, 184066)",-,NM_001184456.1,12.289,6.907755278982137,11.512925464970229,0.3405714285714286,0.0114285714285714,0.4358571428571456,-16.4141304347826,0.0,76.086,0.3137323943661972
"('chrV', 186110, 186279)",+,NM_001178906.3,36.893,5.809142990314028,11.512925464970229,0.2699999999999994,0.752714285714289,0.1912857142857142,-8.733333333333333,-4.846428571428571,46.19,0.42603550295857995
"('chrV', 204244, 204478)",+,NM_001178915.1,43.026,11.512925464970229,11.512925464970229,0.645000000000002,0.5077142857142859,0.1087142857142857,0.0,-0.1,61.543,0.37606837606837606
"('chrV', 218342, 218550)",-,NM_001178924.1,21.845,11.512925464970229,0.4338645826298623,0.4170000000000017,0.4277142857142839,0.5205714285714265,-10.665306122448973,-5.086206896551723,42.571,0.3230769230769231
"('chrV', 294294, 294570)",+,NM_001178959.3,22.255,11.512925464970229,0.908818717035454,0.2735714285714271,0.6389999999999991,0.4938571428571425,0.0,0.0,64.989,0.3326086956521739
"('chrV', 299451, 299978)",+,NM_001178961.1,31.613,11.512925464970229,11.512925464970229,0.8418571428571412,0.3132857142857123,0.4347142857142879,0.0,-4.241666666666666,155.584,0.3155597722960152
"('chrV', 329847, 330106)",+,NM_001178977.1,17.207,5.521460917862246,11.512925464970229,0.2669999999999989,0.2978571428571417,0.6631428571428531,-18.279999999999994,0.0,70.712,0.3664092664092664
"('chrV', 329859, 330106)",+,NM_001178977.1,16.481,4.605170185988091,11.512925464970229,0.2567142857142847,0.260142857142857,0.6078571428571429,-9.0,0.0,63.335,0.3603238866396762
"('chrV', 330009, 330106)",+,NM_001178977.1,12.19,1.2447947988461912,11.512925464970229,0.4408571428571459,0.1762857142857135,0.4141428571428558,-5.973333333333333,0.0,23.14,0.5494845360824743
"('chrV', 329645, 330106)",+,NM_001178977.1,14.2,11.512925464970229,11.512925464970229,0.2232857142857142,0.1692857142857137,0.8532857142857194,-8.4,0.0,135.739,0.2596529284164859
"('chrV', 342865, 343074)",-,NM_001178984.1,9.559,4.605170185988091,0.0120725812342692,0.6589999999999939,0.8754285714285722,0.2351428571428582,-12.1,-6.495555555555556,47.013,0.4267942583732057
"('chrV', 344345, 344677)",-,NM_001178984.1,5.097,2.659260036932778,11.512925464970229,0.8551428571428621,0.0017142857142857,0.6138571428571434,-4.2,0.0,97.308,0.3234939759036145
"('chrV', 351116, 351497)",+,NM_001178986.3,37.431,11.512925464970229,11.512925464970229,0.4427142857142882,0.5749999999999974,0.138285714285714,0.0,-2.18125,87.817,0.3963254593175853
"('chrV', 351047, 351497)",+,NM_001178986.3,28.402,11.512925464970229,11.512925464970229,0.6428571428571379,0.3111428571428571,0.1222857142857141,-7.574999999999999,-3.6930232558139533,92.331,0.35
"('chrV', 383887, 384031)",-,NM_001179001.1,21.087,11.512925464970229,2.8134107167600364,0.682714285714278,0.494714285714283,0.155142857142856,-6.5,-1.5186046511627906,25.172,0.4451388888888889
"('chrV', 466403, 466632)",-,NM_001179039.1,30.359,11.512925464970229,11.512925464970229,0.0541428571428571,0.4819999999999993,0.5151428571428558,-6.04,-8.31600000000001,54.02,0.322707423580786
"('chrV', 480360, 480489)",-,NM_001179045.3,30.914,4.3428059215206005,1.2006450142332614,0.702714285714285,0.2052857142857135,0.0518571428571429,-3.8999999999999995,-4.5,14.77,0.6395348837209303
"('chrV', 507500, 507992)",+,NM_001179054.1,49.413,4.710530701645918,11.512925464970229,0.0481428571428571,0.5222857142857121,0.7794285714285738,0.0,-5.4,146.655,0.41280487804878047
"('chrX', 12432, 12918)",+,NM_001181655.1,21.205,2.2633643798407643,11.512925464970229,0.4639999999999978,0.4405714285714304,0.3057142857142829,0.0,-6.585858585858581,141.251,0.26440329218107
"('chrX', 65048, 65277)",+,NM_001181630.1,28.328,2.353878387381596,11.512925464970229,0.3435714285714291,0.4787142857142889,0.2928571428571421,-13.0,0.0,48.954,0.4069868995633187
"('chrX', 65070, 65277)",+,NM_001181630.1,22.266,4.135166556742356,11.512925464970229,0.7891428571428565,0.7214285714285691,0.1725714285714283,0.0,0.0,53.959,0.3932367149758454
"('chrX', 129752, 130104)",-,NM_001181588.1,27.488,11.512925464970229,11.512925464970229,0.9342857142857158,0.2757142857142828,0.2988571428571399,-7.0,-3.3365853658536637,89.788,0.2755681818181818
"('chrX', 163481, 163736)",+,NM_001181565.1,6.005,6.214608098422191,0.0130852395486554,0.7582857142857112,0.3518571428571412,0.6685714285714213,0.0,-7.5020202020201925,66.92,0.2956862745098039
"('chrX', 167393, 167839)",-,NM_001181563.2,39.967,4.199705077879927,11.512925464970229,0.4975714285714267,0.5602857142857112,0.5528571428571383,-20.775,0.0,117.449,0.2896860986547085
"('chrX', 179086, 179560)",-,NM_001181561.2,36.888,11.512925464970229,11.512925464970229,0.6435714285714285,0.2401428571428552,0.5464285714285689,-12.575,0.0,114.372,0.3331223628691983
"('chrX', 201415, 201641)",+,NM_001181546.3,23.46,11.512925464970229,11.512925464970229,0.2534285714285714,0.6289999999999977,0.1927142857142854,0.0,-5.82588235294117,40.652,0.41415929203539825
"('chrX', 203406, 203745)",+,NM_001181546.3,8.58,0.991553216374702,11.512925464970229,0.707714285714281,0.125,0.4117142857142876,-8.2,0.0,101.832,0.3109144542772861
"('chrX', 215389, 215739)",-,NM_001181542.1,29.233,2.864704011147587,5.521460917862246,0.6807142857142846,0.1404285714285715,0.4605714285714283,0.0,-3.1,93.792,0.384
"('chrX', 214804, 214923)",-,NM_001181542.1,17.03,4.710530701645918,11.512925464970229,0.6108571428571407,0.4409999999999973,0.3321428571428563,-8.267999999999999,0.0,26.425,0.4621848739495798
"('chrX', 217688, 217821)",-,NM_001181541.1,18.725,1.1332037334377287,1.6820086052689358,0.22057142857143,0.4881428571428593,0.2461428571428555,-5.060714285714286,-4.819999999999999,28.215,0.5030075187969925
"('chrX', 275089, 275190)",+,NM_001181518.1,14.822,11.512925464970229,1.1394342831883648,0.3634285714285724,0.2782857142857122,0.9237142857142838,-2.781249999999999,-0.9,28.223,0.5534653465346535
"('chrX', 300151, 300605)",-,NM_001181507.1,60.251,11.512925464970229,11.512925464970229,0.162857142857143,0.6574285714285659,0.0812857142857144,0.0,-4.8,110.447,0.33215859030837
"('chrX', 331053, 331398)",-,NM_001181489.1,31.082,11.512925464970229,11.512925464970229,0.0524285714285713,0.2102857142857127,0.5064285714285727,0.0,0.0,57.672,0.4211594202898551
"('chrX', 383324, 383505)",+,NM_001181468.3,18.628,3.729701448634192,3.540459448995663,0.6215714285714272,0.187,0.5751428571428522,0.0,0.0,51.832,0.46850828729281774
"('chrX', 404421, 404945)",+,NM_001181453.3,12.331,11.512925464970229,11.512925464970229,0.9571428571428584,0.0125714285714285,0.1454285714285719,0.0,0.0,139.479,0.33244274809160296
"('chrX', 406860, 407220)",+,NM_001181450.1,17.632,11.512925464970229,11.512925464970229,0.5512857142857162,0.0402857142857142,0.8807142857142901,-9.6,0.0,93.49,0.35861111111111105
"('chrX', 426364, 426663)",+,NM_001181439.3,18.838,0.7507762933965817,3.381394754365976,0.7267142857142859,0.6611428571428595,0.3621428571428556,0.0,0.0,73.436,0.3913043478260869
"('chrX', 426364, 426597)",+,NM_001181439.3,18.92,2.396895772465287,11.512925464970229,0.2447142857142843,0.5457142857142864,0.5572857142857135,-17.4,0.0,58.229,0.4472103004291846
"('chrX', 465241, 465380)",-,NM_001181674.1,28.814,5.521460917862246,11.512925464970229,0.3737142857142866,0.1151428571428571,0.467428571428573,-4.656756756756751,-4.842307692307699,32.661,0.3597122302158274
"('chrX', 483801, 484038)",-,NM_001181688.3,58.836,11.512925464970229,11.512925464970229,0.433142857142859,0.8729999999999981,0.6344285714285675,0.0,-0.3,54.868,0.5037974683544303
"('chrX', 509688, 509830)",+,NM_001181698.1,3.734,0.0100503358535014,0.1020327255651516,0.5484285714285732,0.3345714285714273,0.6251428571428546,-4.547674418604653,-5.42268041237114,31.311,0.4302816901408451
"('chrX', 509317, 509830)",+,NM_001181698.1,19.36,11.512925464970229,1.783791299578878,0.4797142857142846,0.2792857142857144,0.4387142857142865,0.0,-4.196428571428572,128.422,0.2986354775828459
"('chrX', 551039, 551257)",+,NM_001181719.1,25.172,11.512925464970229,11.512925464970229,0.5419999999999968,0.1234285714285717,0.2817142857142827,-9.1,-2.9487804878048776,58.595,0.3729357798165137
"('chrX', 581274, 581531)",+,NM_001181737.1,20.946,6.214608098422191,4.961845129926823,0.5355714285714253,0.7808571428571428,0.4848571428571426,0.0,0.0,75.452,0.3396887159533074
"('chrX', 580056, 580507)",-,NM_001181738.1,35.994,1.9519282213808764,5.809142990314028,0.3372857142857146,0.5170000000000019,0.5648571428571424,-7.900000000000001,-9.31153846153846,115.854,0.28070953436807095
"('chrX', 580056, 580355)",-,NM_001181738.1,30.389,11.512925464970229,6.214608098422191,0.8020000000000024,0.4208571428571425,0.6505714285714234,-4.155555555555555,-9.18103448275863,60.115,0.34180602006688965
"('chrX', 615942, 616322)",-,NM_001181758.3,33.152,6.907755278982137,11.512925464970229,0.6351428571428523,0.3718571428571424,0.339571428571428,0.0,0.0,67.677,0.3623684210526316
"('chrII', 130746, 130936)",-,NM_001178287.1,40.57,11.512925464970229,4.135166556742356,0.1522857142857143,0.4932857142857127,0.2954285714285701,0.0,-4.056,35.407,0.42736842105263156
"('chrII', 130746, 130918)",-,NM_001178287.1,31.641,11.512925464970229,4.605170185988091,0.4774285714285693,0.5394285714285695,0.2935714285714275,-7.6,-4.325000000000001,36.266,0.42558139534883715
"('chrII', 518555, 518637)",-,NM_001178488.3,14.526,0.5744756508424468,11.512925464970229,0.5511428571428537,0.4534285714285713,0.5110000000000031,0.0,0.0,16.328,0.5609756097560976
"('chrII', 19901, 20071)",-,NM_001178344.1,26.074,6.907755278982137,6.907755278982137,0.3451428571428571,0.5344285714285713,0.5085714285714316,-9.60851063829788,-2.8666666666666667,31.314,0.4135294117647058
"('chrII', 61621, 61972)",-,NM_001178326.1,20.556,11.512925464970229,11.512925464970229,0.6614285714285671,0.2879999999999985,0.3654285714285717,-10.0,-10.998989898989896,65.094,0.37492877492877497
"('chrII', 97023, 97406)",-,NM_001178306.1,3.124,0.0040080213975388,0.0212236364516266,0.8475714285714342,0.6988571428571345,0.5621428571428511,-7.292000000000001,0.0,98.301,0.356396866840731
"('chrII', 96242, 96518)",-,NM_001178306.1,14.006,0.0030045090202987,11.512925464970229,0.431857142857146,0.7038571428571343,0.337999999999997,-10.333333333333332,0.0,61.869,0.37210144927536226
"('chrII', 114358, 114686)",+,NM_001178296.2,17.564,11.512925464970229,11.512925464970229,0.6929999999999998,0.2285714285714269,0.507571428571426,-12.9,0.0,94.81,0.33780487804878045
"('chrII', 114529, 114686)",+,NM_001178296.2,18.557,11.512925464970229,11.512925464970229,0.611142857142857,0.4441428571428567,0.4867142857142839,-9.491666666666665,0.0,43.874,0.40254777070063696
"('chrII', 133170, 133456)",+,NM_001178286.1,42.574,11.512925464970229,11.512925464970229,0.5275714285714331,0.1670000000000004,0.1442857142857129,0.0,-2.2118279569892474,60.437,0.37237762237762234
"('chrII', 154273, 154643)",-,NM_001178274.1,41.393,11.512925464970229,11.512925464970229,0.2018571428571426,0.0348571428571428,0.1048571428571425,-9.8,0.0,103.864,0.31945945945945947
"('chrII', 162605, 162872)",-,NM_001178270.1,17.6,11.512925464970229,11.512925464970229,0.7222857142857133,0.3145714285714261,0.3425714285714309,0.0,0.0,64.104,0.3913857677902622
"('chrII', 186720, 186913)",-,NM_001178257.1,13.849,0.8867319296326107,3.540459448995663,0.3932857142857126,0.2887142857142848,0.7471428571428548,-5.5600000000000005,0.0,36.982,0.3891191709844559
"('chrII', 193492, 194008)",+,NM_001178256.1,36.858,11.512925464970229,11.512925464970229,0.363999999999999,0.3534285714285705,0.9644285714285732,0.0,0.0,111.107,0.28759689922480625
"('chrII', 219901, 220266)",+,NM_001178245.1,35.214,5.809142990314028,11.512925464970229,0.7787142857142856,0.0921428571428572,0.25442857142857,0.0,-1.4,98.616,0.3221917808219178
"('chrII', 252157, 252291)",-,NM_001178356.1,7.892,0.1009259185899605,1.8140050781753747,0.5964285714285686,0.3562857142857139,0.2734285714285705,-4.5264367816091955,-0.7,25.699,0.6141791044776121
"('chrII', 292445, 292705)",-,NM_001178374.1,8.009,0.006018072325563,11.512925464970229,0.9382857142857168,0.0258571428571428,0.8415714285714324,-9.666666666666666,0.0,68.5,0.37153846153846154
"('chrII', 303292, 303648)",+,NM_001178381.1,25.964,6.907755278982137,2.9187712324178627,0.3815714285714277,0.4711428571428551,0.3497142857142851,0.0,0.0,83.687,0.39915730337078653
"('chrII', 339357, 339616)",-,NM_001178401.1,24.074,11.512925464970229,11.512925464970229,0.7204285714285731,0.1047142857142857,0.0664285714285714,0.0,0.0,56.602,0.31853281853281856
"('chrII', 339221, 339616)",-,NM_001178401.1,24.721,1.523260216193048,0.0151136378100481,0.4782857142857145,0.6017142857142843,0.966714285714288,-13.899999999999995,0.0,76.683,0.3460759493670887
"('chrII', 351931, 352104)",-,NM_001178405.1,39.125,11.512925464970229,11.512925464970229,0.6358571428571385,0.5128571428571398,0.1392857142857139,0.0,0.0,36.219,0.3710982658959537
"('chrII', 384531, 384623)",+,NM_001178421.4,26.841,2.2926347621408776,11.512925464970229,0.301142857142857,0.5887142857142859,0.5965714285714278,0.0,0.0,17.274,0.6141304347826088
"('chrII', 433976, 434435)",+,NM_001178442.2,51.8,11.512925464970229,11.512925464970229,0.3465714285714278,0.5534285714285706,0.1678571428571422,0.0,-3.0,117.439,0.30283224400871467
"('chrII', 468282, 468622)",+,NM_001178462.1,16.148,5.298317366548036,0.2243943332158623,0.7744285714285712,0.5537142857142843,0.3002857142857154,-17.2,-7.125925925925936,92.022,0.37235294117647055
"('chrII', 469755, 470102)",+,NM_001178462.1,20.409,11.512925464970229,11.512925464970229,0.1617142857142851,0.421428571428571,0.6504285714285669,0.0,0.0,76.986,0.33314121037463973
"('chrII', 487009, 487308)",-,NM_001178473.1,53.041,11.512925464970229,11.512925464970229,0.2388571428571416,0.5965714285714275,0.2492857142857114,0.0,-3.533333333333333,87.107,0.3240802675585284
"('chrII', 513949, 514252)",-,NM_001178486.2,49.147,11.512925464970229,11.512925464970229,0.1194285714285717,0.4447142857142845,0.0774285714285715,0.0,0.0,49.999,0.3782178217821782
"('chrII', 552323, 552518)",-,NM_001178504.3,45.986,11.512925464970229,11.512925464970229,0.3599999999999997,0.3624285714285718,0.3548571428571427,-8.875,-5.0,34.715,0.46461538461538465
"('chrII', 584547, 584773)",+,NM_001178524.3,29.378,11.512925464970229,4.605170185988091,0.4014285714285716,0.3527142857142859,0.0938571428571429,-8.033333333333333,-2.8313953488372134,51.822,0.39955752212389384
"('chrII', 584356, 584773)",+,NM_001178524.3,22.623,11.512925464970229,5.298317366548036,0.7015714285714277,0.3995714285714299,0.2347142857142845,0.0,-2.905970149253735,104.523,0.2865707434052758
"('chrII', 603621, 603815)",+,NM_001178535.1,32.893,11.512925464970229,2.7806208939370456,0.4658571428571416,0.284571428571427,0.2377142857142838,-4.111111111111112,0.0,38.309,0.51340206185567
"('chrII', 612676, 613041)",-,NM_001178544.1,33.799,6.907755278982137,6.907755278982137,0.5428571428571424,0.5550000000000012,0.1054285714285712,0.0,-1.4,91.293,0.30246575342465754
"('chrII', 662210, 662502)",-,NM_001178567.3,19.969,4.605170185988091,2.05572501506252,0.5429999999999949,0.4317142857142867,0.2235714285714269,-18.099999999999998,0.0,81.358,0.410958904109589
"('chrII', 662081, 662502)",-,NM_001178567.3,17.88,11.512925464970229,11.512925464970229,0.5652857142857082,0.5320000000000024,0.6545714285714268,-13.410666666666675,0.0,109.977,0.3249406175771971
"('chrII', 667156, 667399)",-,NM_001178570.3,27.639,4.509860006183766,2.513306124309698,0.6892857142857118,0.3308571428571428,0.2538571428571403,0.0,0.0,50.274,0.31152263374485595
"('chrII', 689285, 689711)",+,NM_001178583.3,5.685,0.279713902802604,0.0010005003335835,0.815000000000001,0.1148571428571428,0.3788571428571409,-5.9,-10.100000000000014,110.041,0.3053990610328638
"('chrII', 733696, 734103)",-,NM_001178608.1,22.119,5.298317366548036,0.5638748448558062,0.4055714285714306,0.5192857142857117,0.1528571428571425,0.0,-3.100000000000001,107.284,0.30196560196560196
"('chrII', 802879, 803371)",-,NM_001178646.1,26.719,11.512925464970229,11.512925464970229,0.5898571428571415,0.5725714285714282,0.7895714285714255,0.0,0.0,145.403,0.2516260162601626
"('chrIV', 180647, 180937)",+,NM_001180214.1,20.496,11.512925464970229,11.512925464970229,0.369142857142857,0.4021428571428564,0.6135714285714277,-10.967105263157883,-8.094736842105274,66.941,0.33551724137931044
"('chrIV', 236260, 236489)",-,NM_001180185.1,47.189,2.8302178350764176,4.605170185988091,0.4919999999999984,0.3182857142857145,0.1432857142857144,-12.039583333333333,-7.783333333333334,52.156,0.35895196506550214
"('chrIV', 257613, 257766)",-,NM_001180172.1,31.395,11.512925464970229,11.512925464970229,0.3880000000000001,0.4422857142857127,0.1037142857142857,-8.0,0.0,34.623,0.44836601307189544
"('chrIV', 257023, 257382)",-,NM_001180172.1,26.263,11.512925464970229,11.512925464970229,0.7824285714285734,0.6547142857142799,0.536714285714287,-7.980555555555556,-5.38645833333334,71.953,0.3194986072423399
"('chrIV', 256920, 257382)",-,NM_001180172.1,33.056,11.512925464970229,11.512925464970229,0.8032857142857162,0.0309999999999999,0.4970000000000029,0.0,-1.8,112.576,0.2816017316017316
"('chrIV', 257613, 257963)",-,NM_001180172.1,21.439,11.512925464970229,11.512925464970229,0.50657142857143,0.2541428571428551,0.8131428571428606,-9.733333333333333,0.0,95.876,0.34428571428571425
"('chrIV', 280555, 280895)",-,NM_001180160.1,7.189,0.4462871026284195,0.1684186516249632,0.6007142857142844,0.5658571428571376,0.5418571428571447,-11.802631578947363,-5.113483146067414,84.502,0.34352941176470586
"('chrIV', 360282, 360574)",-,NM_001180113.1,29.033,11.512925464970229,11.512925464970229,0.422428571428573,0.3261428571428563,0.4639999999999999,0.0,-2.9,74.467,0.42260273972602735
"('chrIV', 388891, 389378)",-,NM_001180094.1,24.521,11.512925464970229,11.512925464970229,0.5775714285714267,0.3444285714285703,0.482714285714289,0.0,0.0,109.125,0.2989733059548255
"('chrIV', 439166, 439687)",+,NM_001180066.1,15.478,11.512925464970229,5.115995809754082,0.7725714285714289,0.217285714285713,0.9588571428571432,-15.1,-9.092999999999996,139.437,0.2882917466410749
"('chrIV', 439166, 439555)",+,NM_001180066.1,31.189,11.512925464970229,4.135166556742356,0.3104285714285721,0.7704285714285654,0.6444285714285661,-26.037999999999993,0.0,86.474,0.3925449871465295
"('chrIV', 439166, 439433)",+,NM_001180066.1,28.796,11.512925464970229,11.512925464970229,0.8901428571428549,0.674571428571427,0.0879999999999999,0.0,0.0,48.587,0.4146067415730337
"('chrIV', 446296, 446759)",+,NM_001180062.1,13.52,0.2395270305647338,11.512925464970229,0.7979999999999997,0.2609999999999969,0.5415714285714245,-6.2,0.0,127.54,0.27796976241900645
"('chrIV', 446296, 446725)",+,NM_001180062.1,10.804,11.512925464970229,11.512925464970229,0.9970000000000002,0.0007142857142857,0.3812857142857145,-9.199999999999996,0.0,121.53,0.2913752913752914
"('chrIV', 495463, 495748)",-,NM_001180335.1,22.744,11.512925464970229,2.0402208285265546,0.7361428571428507,0.4374285714285731,0.4818571428571441,0.0,-3.1647058823529393,70.879,0.3410526315789474
"('chrIV', 495463, 495758)",-,NM_001180335.1,22.898,2.9187712324178627,1.1332037334377287,0.2840000000000004,0.2441428571428565,0.4504285714285715,-8.83220338983051,-3.4692307692307685,62.946,0.32881355932203393
"('chrIV', 595734, 595944)",+,NM_001180382.1,42.869,11.512925464970229,11.512925464970229,0.1637142857142842,0.2138571428571404,0.1189999999999993,0.0,0.0,58.262,0.4295238095238096
"('chrIV', 663045, 663287)",-,NM_001180412.3,15.795,0.5638748448558062,11.512925464970229,0.8081428571428593,0.2037142857142845,0.3697142857142879,-10.6,0.0,53.767,0.4260330578512397
"('chrIV', 665001, 665218)",-,NM_001180413.3,14.767,3.912023005428146,11.512925464970229,0.7802857142857137,0.4704285714285691,0.0625714285714285,-10.467010309278347,0.0,50.601,0.33364055299539164
"('chrIV', 665001, 665390)",-,NM_001180413.3,15.532,0.5762534290884459,11.512925464970229,0.6109999999999985,0.3124285714285712,0.1524285714285713,-6.024999999999999,0.0,92.235,0.32570694087403607
"('chrIV', 691291, 691653)",-,NM_001180428.3,27.259,6.907755278982137,0.4200712604975265,0.1952857142857136,0.5242857142857151,0.5494285714285724,0.0,-5.0,58.299,0.3720994475138122
"('chrIV', 712129, 712312)",+,NM_001180436.3,26.387,11.512925464970229,11.512925464970229,0.0024285714285714,0.7147142857142759,0.2155714285714267,-11.66,0.0,44.8,0.41475409836065574
"('chrIV', 726506, 726742)",-,NM_001180442.3,25.324,11.512925464970229,5.809142990314028,0.5178571428571429,0.425999999999999,0.0295714285714285,0.0,0.0,62.402,0.4029661016949153
"('chrIV', 748211, 748332)",-,NM_001180453.1,19.549,11.512925464970229,6.214608098422191,0.6308571428571409,0.4929999999999961,0.7178571428571364,-6.604545454545454,0.0,27.839,0.5140495867768594
