ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 375)",+,,31.168,11.512925464970229,11.512925464970229,0.4069999999999999,0.2294285714285696,0.402000000000001,0.0,0.0,41.384,0.2786096256684492
"('chrI', 1, 384)",+,,34.678,3.688879454113936,2.6736487743848776,0.6975714285714201,0.4735714285714247,0.2764285714285705,0.0,-4.566666666666666,41.449,0.32323759791122714
"('chrI', 1, 539)",+,,13.314,11.512925464970229,11.512925464970229,0.8215714285714323,0.0082857142857142,0.8224285714285733,-5.2,0.0,27.043,0.2200743494423792
"('chrI', 1, 87)",+,,17.095,11.512925464970229,2.9565115604007097,0.8280000000000028,0.2121428571428564,0.1070000000000001,0.0,-2.6142857142857143,11.099,0.4267441860465116
"('chrI', 1, 334)",+,,32.929,6.907755278982137,11.512925464970229,0.9077142857142848,0.0411428571428571,0.5484285714285717,0.0,0.0,22.534,0.28228228228228225
"('chrI', 1, 92)",+,,18.628,2.6036901857779675,0.6273594400219421,0.4380000000000008,0.260571428571427,0.1962857142857129,0.0,-3.4000000000000026,14.024,0.42747252747252745
"('chrI', 1, 116)",+,,24.426,2.551046452292545,0.6616485135005743,0.2228571428571425,0.412142857142859,0.4542857142857135,-6.2250000000000005,0.0,9.942,0.4339130434782609
"('chrI', 1, 370)",+,,18.327,4.8283137373023015,11.512925464970229,0.6189999999999967,0.6884285714285687,0.1051428571428573,0.0,0.0,36.679,0.21951219512195125
"('chrI', 1, 115)",+,,28.07,3.772261063052988,1.619488248287602,0.2858571428571415,0.3147142857142853,0.259285714285714,-2.5,-2.5999999999999996,13.28,0.4280701754385966
"('chrI', 1, 85)",+,,23.667,11.512925464970229,11.512925464970229,0.8541428571428631,0.5415714285714257,0.6912857142857065,0.0,0.0,10.832,0.4928571428571429
"('chrI', 1, 75)",+,,18.677,11.512925464970229,11.512925464970229,0.3898571428571424,0.2580000000000015,0.7647142857142776,0.0,0.0,16.662,0.5121621621621621
"('chrI', 1, 92)",+,,17.11,1.410587053688935,0.0151136378100481,0.5659999999999968,0.4575714285714273,0.1741428571428556,0.0,-7.740860215053761,15.553,0.49230769230769234
"('chrI', 1, 367)",+,,31.199,11.512925464970229,11.512925464970229,0.9271428571428572,0.0175714285714285,0.6172857142857097,-8.0,0.0,27.757,0.3295081967213115
"('chrI', 1, 445)",+,,28.265,1.523260216193048,3.4112477175156566,0.5009999999999971,0.4915714285714295,0.5511428571428552,0.0,0.0,14.995,0.18941441441441445
"('chrI', 1, 98)",+,,21.858,2.396895772465287,1.3019532126861395,0.3731428571428586,0.5538571428571419,0.2711428571428557,0.0,-3.5,9.531,0.4659793814432989
"('chrI', 1, 500)",+,,27.002,6.907755278982137,6.214608098422191,0.5152857142857159,0.2968571428571435,0.7212857142857075,0.0,0.0,18.863,0.23006012024048098
"('chrI', 1, 419)",+,,20.663,1.3862943611198906,2.501036031717884,0.5121428571428545,0.3125714285714286,0.6944285714285721,0.0,-4.653846153846154,24.511,0.2397129186602871
"('chrI', 1, 426)",+,,21.849,1.2946271725940668,0.5673959752543851,0.488142857142853,0.3524285714285723,0.5197142857142868,-19.493939393939385,-5.430000000000004,22.895,0.2887058823529412
"('chrI', 1, 84)",+,,23.349,11.512925464970229,11.512925464970229,0.3225714285714284,0.3495714285714281,0.4784285714285725,0.0,0.0,9.612,0.4951807228915663
"('chrI', 1, 89)",+,,31.332,11.512925464970229,3.649658740960655,0.2205714285714271,0.0880000000000001,0.2457142857142843,0.0,0.0,5.449,0.46931818181818186
"('chrI', 1, 88)",+,,18.328,1.4961092271270973,11.512925464970229,0.4774285714285724,0.063,0.397857142857141,0.0,0.0,15.072,0.4597701149425288
"('chrI', 1, 91)",+,,18.523,11.512925464970229,3.170085660698769,0.8235714285714327,0.4557142857142883,0.2159999999999985,0.0,-2.433333333333333,7.867,0.36111111111111116
"('chrI', 1, 81)",+,,5.196,0.1086994169233409,11.512925464970229,0.848857142857147,0.3169999999999996,0.5589999999999955,0.0,0.0,14.537,0.51875
"('chrI', 1, 92)",+,,9.183,0.4604494164409239,0.8533159327127666,0.8228571428571398,0.3832857142857155,0.2264285714285704,-4.700000000000002,0.0,11.907,0.5142857142857142
"('chrI', 1, 69)",+,,7.541,0.002002002670673,11.512925464970229,0.8991428571428582,0.0032857142857142,0.0147142857142857,0.0,0.0,15.273,0.5970588235294116
"('chrI', 1, 88)",+,,17.459,11.512925464970229,11.512925464970229,0.8247142857142882,0.0512857142857142,0.4764285714285686,0.0,0.0,14.388,0.40344827586206894
"('chrI', 1, 424)",+,,4.023,0.0439518875291828,0.4385049621863645,0.9732857142857144,0.0374285714285713,0.3059999999999969,-3.7000000000000006,0.0,35.075,0.28463356973995274
"('chrI', 1, 315)",+,,45.938,11.512925464970229,4.422848629194137,0.6288571428571402,0.2854285714285723,0.1798571428571417,0.0,-7.279999999999999,18.092,0.29076433121019113
"('chrI', 1, 54)",+,,4.625,0.059750004405774,11.512925464970229,0.6862857142857071,0.1609999999999997,0.394571428571427,0.0,0.0,9.286,0.560377358490566
"('chrI', 1, 53)",+,,17.605,1.248273063222516,11.512925464970229,0.233142857142858,0.1849999999999992,0.2698571428571407,0.0,0.0,6.013,0.6211538461538461
"('chrI', 1, 88)",+,,23.855,11.512925464970229,11.512925464970229,0.6235714285714259,0.0115714285714285,0.961428571428573,0.0,0.0,7.965,0.5057471264367817
"('chrI', 1, 124)",+,,11.719,5.298317366548036,5.809142990314028,0.5512857142857096,0.0741428571428571,0.6715714285714226,-7.04473684210526,0.0,14.01,0.367479674796748
"('chrI', 1, 484)",+,,18.472,11.512925464970229,6.907755278982137,0.7291428571428523,0.6452857142857095,0.5459999999999953,-5.976923076923081,0.0,15.533,0.21469979296066252
"('chrI', 1, 399)",+,,23.937,1.4024237430497744,0.9545119446943529,0.4849999999999987,0.7575714285714236,0.6412857142857114,0.0,-11.600000000000014,22.483,0.2695979899497488
"('chrI', 1, 103)",+,,9.582,0.1020327255651516,11.512925464970229,0.8685714285714272,0.1802857142857142,0.1355714285714291,-4.3,0.0,17.566,0.48725490196078436
"('chrI', 1, 400)",+,,38.272,11.512925464970229,11.512925464970229,0.8518571428571488,0.6192857142857082,0.5732857142857168,0.0,0.0,29.111,0.3147869674185463
"('chrI', 1, 357)",+,,8.419,6.907755278982137,0.8051966843685682,0.7412857142857124,0.2609999999999977,0.8151428571428594,0.0,0.0,26.517,0.26320224719101126
"('chrI', 1, 296)",+,,5.515,0.0366639843715914,11.512925464970229,0.8745714285714283,0.1681428571428571,0.8325714285714333,0.0,0.0,20.507,0.29491525423728815
"('chrI', 1, 362)",+,,7.224,0.0618754037180875,11.512925464970229,0.6118571428571413,0.1055714285714286,0.4619999999999992,-7.687323943661963,-0.525,23.463,0.25401662049861495
"('chrI', 1, 394)",+,,3.992,0.0822952427268301,0.0030045090202987,0.8000000000000017,0.1805714285714267,0.4142857142857172,0.0,-4.5,23.601,0.20610687022900764
"('chrI', 1, 418)",+,,23.884,3.912023005428146,6.907755278982137,0.2095714285714281,0.0871428571428574,0.2307142857142843,0.0,-2.55,22.921,0.19280575539568345
"('chrI', 1, 562)",+,,31.73,11.512925464970229,11.512925464970229,0.9774285714285724,0.0238571428571428,0.7315714285714257,0.0,0.0,33.853,0.21657754010695185
"('chrI', 1, 98)",+,,4.326,0.0050125418235442,1.1270117631898076,0.5821428571428595,0.0485714285714285,0.4234285714285676,0.0,-3.0,18.92,0.4927835051546392
"('chrI', 1, 71)",+,,4.494,0.0682788407532943,0.0650719967437148,0.588000000000002,0.692142857142849,0.4884285714285672,0.0,0.0,15.135,0.51
"('chrI', 1, 101)",+,,20.884,11.512925464970229,3.816712825623821,0.6698571428571413,0.3338571428571432,0.2607142857142859,-4.5,0.0,10.261,0.34800000000000003
"('chrI', 1, 354)",+,,27.182,5.521460917862246,11.512925464970229,0.5808571428571393,0.0464285714285714,0.0774285714285715,0.0,-2.6500000000000004,19.908,0.30623229461756374
"('chrI', 1, 365)",+,,32.182,6.907755278982137,11.512925464970229,0.4911428571428551,0.0672857142857143,0.535285714285714,-6.2,0.0,19.712,0.2879120879120879
"('chrI', 1, 98)",+,,23.899,2.419118909249997,1.575036485716768,0.7279999999999919,0.2607142857142867,0.2630000000000007,-6.26760563380281,0.0,12.598,0.4587628865979382
"('chrI', 1, 517)",+,,29.841,11.512925464970229,11.512925464970229,0.8085714285714296,0.0577142857142857,0.6301428571428513,0.0,-0.5,23.293,0.22364341085271316
"('chrI', 1, 437)",+,,31.049,11.512925464970229,11.512925464970229,0.1187142857142861,0.4978571428571444,0.5782857142857143,0.0,-2.5999999999999988,26.651,0.2378440366972477
"('chrI', 1, 83)",+,,18.699,4.422848629194137,1.030019497202498,0.1357142857142857,0.1971428571428566,0.4052857142857162,0.0,-1.3400000000000003,7.838,0.40975609756097564
"('chrI', 1, 83)",+,,15.748,3.2968373663379125,-0.0,0.7428571428571465,0.3064285714285701,0.0614285714285714,0.0,-9.200000000000005,9.524,0.5463414634146341
"('chrI', 1, 554)",+,,19.179,11.512925464970229,4.605170185988091,0.6512857142857132,0.4307142857142878,0.8082857142857177,-8.325000000000001,-3.35,25.025,0.18209764918625676
"('chrI', 1, 262)",+,,31.056,6.907755278982137,11.512925464970229,0.7467142857142872,0.1044285714285716,0.5705714285714305,-5.066666666666666,-6.507142857142863,28.478,0.31647509578544064
"('chrI', 1, 104)",+,,25.885,11.512925464970229,3.0159349808715104,0.3478571428571422,0.4550000000000021,0.1414285714285716,-1.92,0.0,13.638,0.403883495145631
"('chrI', 1, 77)",+,,6.114,11.512925464970229,11.512925464970229,0.7990000000000033,0.0341428571428571,0.554142857142859,-2.0,0.0,9.386,0.4052631578947369
"('chrI', 1, 87)",+,,19.99,2.488914671185539,5.521460917862246,0.8135714285714332,0.3924285714285734,0.1768571428571417,0.0,0.0,6.914,0.3779069767441861
"('chrI', 1, 75)",+,,10.625,0.5041810810473222,0.4620354595965587,0.4485714285714281,0.5579999999999973,0.3507142857142873,0.0,0.0,12.579,0.46891891891891896
"('chrI', 1, 113)",+,,13.925,2.419118909249997,2.364460496712133,0.3591428571428569,0.059,0.4181428571428568,-2.337254901960783,-4.3999999999999995,14.328,0.3991071428571428
"('chrI', 1, 200)",+,,37.055,11.512925464970229,11.512925464970229,0.5621428571428535,0.1797142857142853,0.7877142857142829,-9.492307692307694,0.0,27.019,0.33467336683417087
"('chrI', 1, 90)",+,,16.018,11.512925464970229,2.7806208939370456,0.7875714285714277,0.4057142857142862,0.3820000000000011,-3.4,0.0,15.182,0.4595505617977528
"('chrI', 1, 98)",+,,19.683,11.512925464970229,6.214608098422191,0.2238571428571428,0.8457142857142905,0.7805714285714261,0.0,0.0,10.156,0.42577319587628865
"('chrI', 1, 70)",+,,18.167,4.509860006183766,11.512925464970229,0.1451428571428574,0.6194285714285718,0.553428571428566,0.0,0.0,17.381,0.49855072463768124
"('chrI', 1, 332)",+,,20.625,11.512925464970229,0.2876820724517809,0.8082857142857149,0.5434285714285703,0.6232857142857127,0.0,-7.399999999999994,22.814,0.32809667673716014
"('chrI', 1, 440)",+,,46.929,11.512925464970229,11.512925464970229,0.8867142857142877,0.6197142857142822,0.0197142857142857,0.0,0.0,18.731,0.20432801822323463
"('chrI', 1, 444)",+,,17.242,4.3428059215206005,1.619488248287602,0.527714285714284,0.4854285714285739,0.4125714285714287,-16.46931818181818,0.0,23.329,0.24650112866817153
"('chrI', 1, 421)",+,,27.791,11.512925464970229,11.512925464970229,0.7259999999999961,0.5962857142857113,0.6464285714285684,-9.114634146341464,0.0,23.371,0.23357142857142854
"('chrI', 1, 544)",+,,35.61,6.907755278982137,11.512925464970229,0.0842857142857143,0.8680000000000025,0.4135714285714293,0.0,0.0,24.152,0.19171270718232045
"('chrI', 1, 388)",+,,10.303,11.512925464970229,6.907755278982137,0.6984285714285628,0.0127142857142857,0.6984285714285635,-9.422222222222214,0.0,17.199,0.23617571059431525
"('chrI', 1, 450)",+,,27.693,6.907755278982137,11.512925464970229,0.3125714285714273,0.255571428571429,0.5071428571428591,0.0,-6.300000000000001,21.247,0.22516703786191536
"('chrI', 1, 399)",+,,23.566,5.521460917862246,4.268697949366879,0.8200000000000004,0.2082857142857148,0.0882857142857142,-10.400000000000002,-3.0076923076923063,21.371,0.22286432160804015
"('chrI', 1, 96)",+,,4.205,0.0130852395486554,11.512925464970229,0.6418571428571384,0.038,0.3518571428571402,-8.299999999999999,0.0,21.477,0.47368421052631576
"('chrI', 1, 112)",+,,6.809,0.2850189550322972,1.5050778971098575,0.9372857142857154,0.2201428571428557,0.6422857142857092,0.0,-3.138095238095237,15.997,0.5108108108108109
"('chrI', 1, 75)",+,,22.679,11.512925464970229,11.512925464970229,0.0111428571428571,0.0105714285714285,0.0132857142857142,0.0,0.0,5.093,0.4851351351351352
"('chrI', 1, 111)",+,,10.093,3.324236340526028,11.512925464970229,0.7960000000000031,0.2495714285714263,0.625857142857142,-13.766666666666667,0.0,15.844,0.32636363636363636
"('chrI', 1, 96)",+,,22.726,0.3856624808119846,11.512925464970229,0.7879999999999995,0.2271428571428553,0.7252857142857163,0.0,0.0,17.951,0.39789473684210525
"('chrI', 1, 437)",+,,21.988,5.115995809754082,6.907755278982137,0.0438571428571428,0.4315714285714244,0.6714285714285658,0.0,-5.646000000000007,21.871,0.2364678899082569
"('chrI', 1, 441)",+,,22.556,4.605170185988091,11.512925464970229,0.8407142857142909,0.1302857142857153,0.6888571428571348,-12.8,0.0,44.311,0.31
"('chrI', 1, 105)",+,,23.72,6.907755278982137,11.512925464970229,0.9910000000000002,0.7134285714285614,0.5629999999999978,0.0,-6.866666666666656,12.282,0.3548076923076923
"('chrI', 1, 117)",+,,9.36,6.907755278982137,0.0171461588349705,0.8134285714285718,0.2004285714285695,0.8099999999999978,-3.4148148148148145,-4.5935897435897495,16.484,0.41724137931034483
"('chrI', 1, 530)",+,,36.328,11.512925464970229,3.912023005428146,0.5502857142857133,0.4191428571428562,0.2691428571428562,-9.940000000000001,-4.3,24.667,0.24517958412098295
"('chrI', 1, 459)",+,,18.2,11.512925464970229,11.512925464970229,0.8325714285714315,0.263142857142855,0.6058571428571391,0.0,-4.128260869565213,17.989,0.23973799126637557
"('chrI', 1, 400)",+,,37.183,11.512925464970229,11.512925464970229,0.5907142857142839,0.0651428571428572,0.4724285714285691,0.0,0.0,23.717,0.2696741854636592
"('chrI', 1, 375)",+,,21.403,11.512925464970229,11.512925464970229,0.782857142857143,0.1002857142857142,0.2942857142857133,-8.9,-1.6869565217391305,17.47,0.23288770053475938
"('chrI', 1, 540)",+,,19.299,2.145581344184381,0.3652833184753326,0.5898571428571416,0.6194285714285684,0.5832857142857146,0.0,-7.753846153846152,22.437,0.22708719851576994
"('chrI', 1, 86)",+,,22.84,0.083381608939051,11.512925464970229,0.0884285714285713,0.345571428571429,0.6861428571428492,0.0,0.0,20.508,0.3458823529411764
"('chrI', 1, 351)",+,,14.84,5.809142990314028,0.3078847797693004,0.7561428571428576,0.6547142857142808,0.6667142857142803,0.0,0.0,26.519,0.24800000000000005
"('chrI', 1, 404)",+,,22.103,2.5902671654458267,0.3312857099339129,0.5274285714285707,0.507000000000002,0.3832857142857137,-13.5590909090909,-11.55897435897436,29.307,0.32803970223325063
"('chrI', 1, 119)",+,,24.442,6.907755278982137,11.512925464970229,0.8460000000000044,0.8249999999999993,0.3700000000000016,0.0,-5.300000000000008,7.82,0.38474576271186434
"('chrI', 1, 358)",+,,13.938,1.5511690043101247,3.1941832122778293,0.5888571428571429,0.1329999999999998,0.6101428571428537,0.0,-4.075,23.845,0.27787114845938377
"('chrI', 1, 169)",+,,7.358,0.0650719967437148,0.3783364407199117,0.747142857142857,0.5591428571428534,0.4915714285714287,0.0,-3.5424999999999995,22.111,0.4023809523809524
"('chrI', 1, 107)",+,,27.504,11.512925464970229,11.512925464970229,0.8121428571428579,0.4921428571428538,0.0915714285714286,-4.570886075949368,0.0,15.196,0.4320754716981132
"('chrI', 1, 140)",+,,23.572,11.512925464970229,1.1147416705979931,0.3552857142857149,0.2417142857142845,0.5344285714285701,-3.4,-6.1578947368421035,13.982,0.38201438848920866
"('chrI', 1, 416)",+,,26.465,1.9379419794061368,2.9565115604007097,0.4798571428571433,0.5331428571428551,0.4837142857142832,-7.911111111111111,-1.0,20.58,0.2648192771084337
"('chrI', 1, 269)",+,,27.466,4.422848629194137,11.512925464970229,0.6838571428571402,0.3167142857142841,0.3994285714285733,0.0,-11.237209302325594,11.941,0.27052238805970147
"('chrI', 1, 70)",+,,17.309,1.4610179073158271,11.512925464970229,0.4517142857142887,0.109571428571429,0.0892857142857144,0.0,0.0,6.226,0.6028985507246377
"('chrI', 1, 245)",+,,16.914,11.512925464970229,11.512925464970229,0.6451428571428544,0.0118571428571428,0.9821428571428577,-11.29999999999998,0.0,21.323,0.3971311475409836
"('chrI', 1, 433)",+,,4.008,0.1086994169233409,0.0151136378100481,0.914285714285716,0.535857142857139,0.3294285714285678,-12.350000000000001,-10.085858585858603,21.932,0.23518518518518516
"('chrI', 1, 414)",+,,42.527,11.512925464970229,11.512925464970229,0.4892857142857139,0.4412857142857143,0.065714285714286,0.0,-4.5,26.106,0.26077481840193706
"('chrI', 1, 81)",+,,24.606,2.353878387381596,11.512925464970229,0.6072857142857124,0.1018571428571428,0.3104285714285712,0.0,0.0,8.793,0.5037499999999999
"('chrI', 1, 70)",+,,7.299,0.1358197231425348,3.540459448995663,0.5667142857142853,0.1069999999999999,0.7178571428571425,0.0,0.0,17.523,0.527536231884058
"('chrI', 1, 76)",+,,24.475,11.512925464970229,3.649658740960655,0.556714285714284,0.8835714285714246,0.5012857142857172,0.0,0.0,8.195,0.516
"('chrI', 1, 415)",+,,12.371,5.809142990314028,4.710530701645918,0.545857142857145,0.1002857142857144,0.637999999999996,0.0,0.0,28.809,0.3072463768115942
"('chrI', 1, 431)",+,,26.373,6.907755278982137,3.816712825623821,0.7542857142857137,0.0381428571428571,0.3558571428571423,-8.575000000000001,-4.6,23.706,0.23720930232558138
"('chrI', 1, 472)",+,,25.158,1.2378743560016174,1.7092582477163114,0.493571428571427,0.3204285714285711,0.242142857142856,0.0,-4.475,34.184,0.22717622080679406
"('chrI', 1, 472)",+,,6.705,0.3092462503676215,0.1255632229753457,0.7390000000000013,0.3397142857142854,0.378285714285711,0.0,-4.057831325301207,21.36,0.208067940552017
"('chrI', 1, 92)",+,,17.901,1.3625778345025743,3.123565645063876,0.7537142857142831,0.3054285714285716,0.6054285714285689,0.0,-1.85,19.549,0.4571428571428572
"('chrI', 1, 541)",+,,35.531,2.0099154790312257,3.101092789211817,0.6374285714285716,0.170571428571428,0.4501428571428578,0.0,-4.961111111111112,38.849,0.25351851851851853
"('chrI', 1, 224)",+,,59.878,11.512925464970229,11.512925464970229,0.578857142857143,0.6429999999999995,0.5095714285714326,0.0,-3.3711864406779677,25.363,0.38789237668161436
"('chrI', 1, 88)",+,,20.668,2.079441541679836,2.017406150760383,0.6475714285714249,0.4971428571428594,0.3965714285714289,0.0,-7.224,17.156,0.3931034482758621
"('chrI', 1, 353)",+,,20.229,3.324236340526028,2.2256240518579173,0.5424285714285696,0.5194285714285725,0.5869999999999987,-6.700000000000001,-5.105194805194806,18.818,0.21278409090909092
"('chrI', 1, 145)",+,,27.266,3.816712825623821,2.145581344184381,0.6217142857142834,0.2897142857142862,0.6174285714285703,-1.475,-3.046551724137928,15.534,0.3708333333333333
"('chrI', 1, 57)",+,,6.161,0.2420715611997285,11.512925464970229,0.6649999999999967,0.0195714285714285,0.3525714285714273,0.0,0.0,10.652,0.575
"('chrI', 1, 139)",+,,22.137,11.512925464970229,11.512925464970229,0.6269999999999978,0.463000000000001,0.5482857142857092,-4.5,-3.375,13.885,0.3159420289855073
"('chrI', 1, 65)",+,,21.631,2.659260036932778,11.512925464970229,0.6941428571428504,0.7732857142857138,0.277571428571426,0.0,0.0,11.661,0.4796875
"('chrI', 1, 79)",+,,26.373,11.512925464970229,11.512925464970229,0.6289999999999967,0.5879999999999983,0.0144285714285714,0.0,0.0,11.279,0.4666666666666668
"('chrI', 1, 357)",+,,41.937,4.961845129926823,3.863232841258714,0.562857142857142,0.7867142857142845,0.3012857142857117,0.0,0.0,24.192,0.29382022471910113
"('chrI', 1, 415)",+,,43.451,11.512925464970229,11.512925464970229,0.6177142857142827,0.9021428571428608,0.5804285714285662,-4.317391304347825,0.0,26.041,0.27874396135265694
"('chrI', 1, 81)",+,,11.23,11.512925464970229,11.512925464970229,0.7089999999999926,0.5221428571428539,0.4511428571428568,0.0,0.0,12.671,0.46375
"('chrI', 1, 508)",+,,23.273,6.214608098422191,2.1715568305876416,0.6174285714285673,0.393857142857144,0.4798571428571405,0.0,-0.28461538461538455,28.588,0.27120315581854043
"('chrI', 1, 457)",+,,33.592,11.512925464970229,11.512925464970229,0.4904285714285696,0.4097142857142847,0.3444285714285707,0.0,0.0,23.332,0.2418859649122807
"('chrI', 1, 349)",+,,7.394,0.5225608799844117,0.0921152889078056,0.8158571428571396,0.4551428571428551,0.502285714285711,0.0,-1.3661971830985908,16.09,0.2278735632183908
"('chrI', 1, 421)",+,,35.043,3.611918412977808,5.115995809754082,0.5737142857142856,0.5524285714285715,0.4245714285714265,0.0,-6.473134328358203,23.687,0.21142857142857144
"('chrI', 1, 214)",+,,19.677,11.512925464970229,5.809142990314028,0.4835714285714295,0.1877142857142842,0.6939999999999974,0.0,0.0,18.579,0.2652582159624413
"('chrI', 1, 357)",+,,26.913,11.512925464970229,6.907755278982137,0.5918571428571422,0.4100000000000012,0.8218571428571441,0.0,0.0,32.687,0.26460674157303365
"('chrI', 1, 467)",+,,25.163,2.419118909249997,5.809142990314028,0.7627142857142774,0.0124285714285714,0.2440000000000002,0.0,0.0,20.179,0.24570815450643776
"('chrI', 1, 101)",+,,43.738,6.907755278982137,5.521460917862246,0.3431428571428559,0.6372857142857119,0.2638571428571404,0.0,0.0,11.404,0.538
"('chrI', 1, 420)",+,,51.789,11.512925464970229,11.512925464970229,0.4362857142857151,0.2121428571428577,0.2071428571428566,-8.35,0.0,21.476,0.23770883054892603
"('chrI', 1, 411)",+,,49.095,11.512925464970229,11.512925464970229,0.6755714285714222,0.6724285714285652,0.1205714285714291,0.0,-3.95,19.013,0.20853658536585362
"('chrI', 1, 62)",+,,28.678,3.473768074496991,0.0294288106908121,0.1171428571428574,0.6982857142857057,0.7072857142857056,0.0,0.0,5.723,0.6442622950819672
"('chrI', 1, 120)",+,,33.638,4.422848629194137,11.512925464970229,0.3957142857142843,0.5535714285714275,0.1254285714285717,0.0,0.0,10.505,0.4504201680672269
"('chrI', 1, 576)",+,,21.571,11.512925464970229,0.1020327255651516,0.3107142857142848,0.5567142857142854,0.1449999999999997,0.0,-5.133333333333327,21.336,0.16486956521739127
"('chrI', 1, 420)",+,,37.994,11.512925464970229,11.512925464970229,0.2197142857142848,0.508285714285715,0.4295714285714305,-9.919999999999998,0.0,24.748,0.2763723150357995
"('chrI', 1, 156)",+,,6.096,0.1672359193759138,3.4420193761824103,0.8615714285714295,0.4962857142857159,0.3725714285714257,0.0,-10.442999999999994,18.595,0.3890322580645162
"('chrI', 1, 106)",+,,27.961,4.605170185988091,1.1270117631898076,0.6497142857142812,0.0919999999999999,0.3714285714285681,0.0,-4.32222222222222,9.909,0.37238095238095237
"('chrI', 1, 94)",+,,7.02,0.0181639706276711,0.6753072624316143,0.7028571428571335,0.4324285714285704,0.4490000000000017,0.0,-1.6,17.083,0.4989247311827956
"('chrI', 1, 114)",+,,32.373,4.710530701645918,11.512925464970229,0.049,0.1828571428571435,0.7034285714285621,-3.566666666666667,0.0,18.703,0.4690265486725663
"('chrI', 1, 81)",+,,18.401,4.509860006183766,11.512925464970229,0.6689999999999997,0.6624285714285651,0.0837142857142857,0.0,0.0,12.656,0.4800000000000001
"('chrI', 1, 122)",+,,45.358,11.512925464970229,11.512925464970229,0.1092857142857143,0.2039999999999988,0.0800000000000001,0.0,-0.9,15.48,0.41652892561983473
