ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens
"('chrXV', 717949, 718200)",+,NM_001183616.3,41.871,11.512925464970229,11.512925464970229,0.2214285714285717,0.7285714285714228,0.13157142857142898
"('chrXI', 166899, 166987)",+,,18.882,4.710530701645918,5.809142990314028,0.5132857142857147,0.44628571428571684,0.1992857142857133
"('chrXI', 166946, 167016)",+,,12.72,11.512925464970229,11.512925464970229,0.6508571428571377,0.050142857142857156,0.7777142857142865
"('chrXI', 166899, 167016)",+,,16.36,11.512925464970229,11.512925464970229,0.48828571428571743,0.14071428571428443,0.8154285714285752
"('chrXI', 166899, 166984)",+,,18.273,5.521460917862246,5.521460917862246,0.5222857142857145,0.5958571428571402,0.2265714285714267
"('chrXI', 166899, 167002)",+,,18.429,5.115995809754082,3.6888794541139363,0.5238571428571434,0.5699999999999938,0.7167142857142783
"('chrXI', 166946, 167035)",+,,15.958,4.8283137373023015,3.0576076772720784,0.6394285714285664,0.21642857142857197,0.7068571428571435
"('chrVIII', 489212, 489348)",+,NM_001179325.1,12.197,11.512925464970229,11.512925464970229,0.489428571428573,0.7212857142857112,0.6242000000000009
"('chrVIII', 489212, 489472)",+,NM_001179325.1,24.697,11.512925464970229,6.907755278982137,0.568285714285715,0.6915714285714213,0.5684285714285714
"('chrVIII', 399962, 400350)",-,,68.625,11.512925464970229,11.512925464970229,0.003714285714285713,0.20942857142857157,0.7795714285714307
"('chrVIII', 399962, 400148)",-,NM_001179282.1,50.263,11.512925464970229,11.512925464970229,0.3185714285714273,0.6231428571428533,0.765714285714287
"('chrXI', 92866, 92965)",-,,18.326,11.512925464970229,11.512925464970229,0.6145714285714275,0.4781428571428535,0.5538571428571376
"('chrXI', 92802, 92965)",-,,23.385,11.512925464970229,11.512925464970229,0.6348571428571386,0.581999999999997,0.4322857142857186
"('chrXI', 92811, 92965)",-,,22.054,11.512925464970229,11.512925464970229,0.6572857142857089,0.17500000000000007,0.5478571428571385
"('chrXI', 92866, 93015)",-,,19.073,11.512925464970229,11.512925464970229,0.39557142857142785,0.4971428571428518,0.5557142857142803
"('chrXI', 92802, 93015)",-,,21.348,11.512925464970229,11.512925464970229,0.64871428571428,0.5494285714285674,0.3298571428571436
"('chrXI', 92811, 93015)",-,,48.435,11.512925464970229,11.512925464970229,0.6067142857142825,0.42828571428571427,0.5459999999999957
"('chrIV', 380552, 380646)",-,NM_001180099.1,11.594,11.512925464970229,11.512925464970229,0.42114285714285987,0.02185714285714286,0.28428571428571114
"('chrIV', 380386, 380940)",-,,63.591,11.512925464970229,11.512925464970229,0.652999999999996,0.32528571428571285,0.6144285714285693
"('chrIV', 380552, 380940)",-,,18.362,11.512925464970229,11.512925464970229,0.4935714285714321,0.2951428571428568,0.3414285714285693
"('chrIX', 262189, 262315)",+,NM_001179398.1,27.444,5.521460917862246,11.512925464970229,0.3662857142857166,0.11099999999999978,0.5105714285714245
"('chrIX', 262223, 262315)",+,NM_001179398.1,16.479,0.3188288014486177,11.512925464970229,0.515571428571428,0.24971428571428567,0.7585714285714311
"('chrIV', 450911, 450990)",-,NM_001180309.1,17.894,11.512925464970229,11.512925464970229,0.32085714285714156,0.17657142857142838,0.8361428571428596
"('chrIV', 450904, 450990)",-,NM_001180309.1,15.781,11.512925464970229,1.0876723486297752,0.3888571428571418,0.12557142857142928,0.8411428571428604
"('chrIV', 451475, 451579)",-,NM_001180309.1,18.642,4.710530701645918,6.907755278982137,0.47271428571428353,0.7057142857142849,0.8017142857142859
"('chrIV', 763259, 763672)",+,NM_001180457.1,27.39,5.809142990314028,11.512925464970229,0.5959999999999999,0.07128571428571434,0.9814285714285719
"('chrII', 76691, 76772)",+,NM_001178319.1,39.576,11.512925464970229,11.512925464970229,0.04014285714285714,0.024857142857142845,0.39014285714285724
"('chrII', 290907, 291271)",-,NM_001178373.1,47.889,11.512925464970229,11.512925464970229,0.6237142857142838,0.6004285714285686,0.9558571428571458
"('chrXII', 225260, 225424)",+,,23.611,6.907755278982137,5.298317366548036,0.9634285714285722,0.5417142857142865,0.15185714285714275
"('chrXV', 1061985, 1062062)",-,,40.007,4.961845129926823,11.512925464970229,0.04342857142857155,0.5835714285714272,0.1414285714285699
"('chrXV', 811012, 811242)",-,,40.276,11.512925464970229,11.512925464970229,0.041285714285714294,0.2149999999999986,0.7525714285714288
"('chrXIII', 844921, 845262)",-,,17.66,11.512925464970229,5.521460917862246,0.2185714285714274,0.19771428571428593,0.36014285714285676
"('chrIV', 591605, 592156)",+,,28.925,11.512925464970229,11.512925464970229,0.5362857142857128,0.9024285714285732,0.4121428571428587
"('chrIV', 591605, 592142)",+,,17.761,11.512925464970229,11.512925464970229,0.43599999999999944,0.5491428571428568,0.39528571428571596
"('chrXIV', 426790, 426905)",+,,11.375,0.028399474521698,5.115995809754082,0.6917142857142832,0.5552857142857118,0.6387142857142813
"('chrIV', 268413, 268500)",-,,30.019,11.512925464970229,11.512925464970229,0.04728571428571428,0.4807142857142882,0.8532857142857203
"('chrIV', 268408, 268543)",-,,35.366,11.512925464970229,11.512925464970229,0.5721428571428553,0.48828571428571294,0.855857142857149
"('chrIV', 268413, 268543)",-,,29.885,11.512925464970229,11.512925464970229,0.49742857142857,0.4071428571428603,0.8547142857142919
"('chrIV', 1267295, 1267412)",+,,10.718,0.5709295478356962,11.512925464970229,0.7679999999999977,0.43428571428571694,0.4919999999999984
"('chrXII', 707250, 707392)",-,,26.137,11.512925464970229,5.521460917862246,0.270285714285713,0.26899999999999924,0.7531428571428603
"('chrVII', 560691, 560762)",-,,9.569,1.7719568419318752,11.512925464970229,0.8615714285714261,0.3668571428571424,0.5091428571428579
"('chrXV', 324821, 324949)",-,,23.633,11.512925464970229,0.22564668153232822,0.39200000000000124,0.6441428571428551,0.706714285714281
"('chrXV', 324821, 324995)",-,,21.726,11.512925464970229,0.17078832098028163,0.0647142857142857,0.5577142857142824,0.9031428571428554
"('chrXV', 324839, 324949)",-,,25.378,11.512925464970229,2.2633643798407643,0.37385714285714367,0.07457142857142854,0.974571428571429
"('chrIV', 393092, 393230)",+,,8.338,0.012072581234269249,0.5568695622673976,0.9691428571428576,0.023857142857142865,0.9481428571428568
"('chrIX', 226374, 226506)",+,,16.166,11.512925464970229,6.907755278982137,0.8375714285714321,0.47428571428571853,0.10342857142857197
"('chrIX', 225537, 225631)",+,,28.391,11.512925464970229,11.512925464970229,0.008285714285714287,0.5627142857142825,0.34485714285714014
"('chrIX', 226374, 226537)",+,,22.498,6.907755278982137,11.512925464970229,0.7681428571428548,0.17514285714285685,0.43457142857142483
"('chrXV', 755360, 755598)",+,,24.643,11.512925464970229,11.512925464970229,0.42228571428571565,0.06600000000000002,0.47285714285714475
"('chrVII', 937712, 937820)",+,,37.312,11.512925464970229,11.512925464970229,0.7918571428571402,0.4831428571428566,0.2714285714285688
"('chrVII', 937712, 937835)",+,,37.106,11.512925464970229,11.512925464970229,0.8372857142857185,0.15428571428571408,0.2684285714285687
"('chrXIII', 443938, 444321)",+,,28.854,6.907755278982137,2.864704011147587,0.4404285714285734,0.3365714285714287,0.49285714285713944
"('chrVII', 391310, 391482)",-,,4.207,0.14966077455440627,-0.0,0.41271428571428825,0.9970000000000002,0.7881428571428576
"('chrXIV', 275187, 275288)",-,,14.509,2.6882475738060303,11.512925464970229,0.03757142857142856,0.5045714285714265,0.5092857142857128
"('chrXV', 374399, 374622)",+,,26.358,11.512925464970229,4.710530701645918,0.012285714285714283,0.12142857142857173,0.43700000000000067
"('chrXVI', 145980, 146098)",-,,39.034,11.512925464970229,2.659260036932778,0.012000000000000002,0.2212857142857134,0.4695714285714275
"('chrXVI', 145976, 146098)",-,,37.364,11.512925464970229,0.616186139423817,0.015285714285714284,0.34571428571428536,0.33885714285714286
"('chrXVI', 145980, 146162)",-,,34.593,11.512925464970229,2.7488721956224653,0.09671428571428603,0.2782857142857127,0.48828571428571277
"('chrXVI', 883059, 883153)",-,,15.962,11.512925464970229,11.512925464970229,0.6062857142857115,0.40428571428571486,0.5721428571428552
"('chrXVI', 883075, 883153)",-,,19.636,11.512925464970229,11.512925464970229,0.5309999999999998,0.46399999999999864,0.1905714285714267
"('chrXVI', 225903, 226071)",-,NM_001183985.1,41.139,11.512925464970229,2.3434070875143007,0.053571428571428596,0.2671428571428557,0.5745714285714266
"('chrXII', 233142, 233385)",-,NM_001181931.1,12.292,11.512925464970229,11.512925464970229,0.8481428571428571,0.26442857142857207,0.5955714285714252
"('chrXII', 233129, 233385)",-,NM_001181931.1,23.909,11.512925464970229,11.512925464970229,0.7464285714285718,0.5769999999999978,0.5999999999999946
"('chrII', 306319, 306402)",-,NM_001178383.1,14.063,0.353821874956326,2.1541650878757723,0.6441428571428537,0.34099999999999936,0.6572857142857081
"('chrXVI', 260415, 260557)",-,,21.314,11.512925464970229,11.512925464970229,0.4495714285714297,0.6388571428571397,0.5542857142857146
"('chrXVI', 260423, 260557)",-,,11.112,4.961845129926823,11.512925464970229,0.5512857142857139,0.4449999999999994,0.3700000000000004
"('chrVII', 757447, 757652)",+,NM_001181262.1,24.202,11.512925464970229,11.512925464970229,0.3744285714285708,0.22714285714285556,0.8521428571428558
"('chrVII', 957036, 957294)",-,NM_001181362.3,29.07,11.512925464970229,11.512925464970229,0.29171428571428565,0.49914285714285783,0.3345714285714283
"('chrII', 284235, 284446)",+,,16.541,11.512925464970229,11.512925464970229,0.7145714285714189,0.28842857142857004,0.11060000000000016
"('chrXV', 791192, 791515)",-,NM_001183662.1,11.693,11.512925464970229,11.512925464970229,0.6209999999999969,0.7558571428571433,0.3555714285714274
"('chrXV', 791175, 791515)",-,NM_001183662.1,18.343,11.512925464970229,0.8416471888783893,0.6158571428571392,0.44200000000000234,0.7447142857142838
"('chrXV', 791166, 791515)",-,NM_001183662.1,15.675,11.512925464970229,11.512925464970229,0.5455714285714283,0.07142857142857145,0.7824285714285663
"('chrXV', 791184, 791515)",-,NM_001183662.1,13.524,11.512925464970229,11.512925464970229,0.6148571428571392,0.10814285714285726,0.4299999999999993
"('chrII', 660872, 661121)",-,NM_001178566.1,26.464,11.512925464970229,2.659260036932778,0.6719999999999939,0.5959999999999971,0.8442857142857115
"('chrXV', 732743, 732916)",-,NM_001183626.1,17.286,11.512925464970229,6.907755278982137,0.8095714285714279,0.007857142857142856,0.44914285714285784
"('chrXII', 280927, 281128)",-,,33.471,4.710530701645918,11.512925464970229,0.034428571428571385,0.5408571428571424,0.24228571428571247
"('chrVII', 439881, 439979)",+,NM_001180895.1,14.189,1.5702171992808192,4.605170185988091,0.17571428571428463,0.762285714285714,0.5471428571428524
"('chrIV', 306305, 306573)",-,,45.853,11.512925464970229,11.512925464970229,0.05614285714285715,0.1282857142857146,0.3137142857142824
"('chrIV', 438709, 438807)",+,NM_001180066.1,17.541,11.512925464970229,11.512925464970229,0.49928571428571455,0.13199999999999912,0.034800000000000005
"('chrIV', 787937, 788251)",-,NM_001180473.3,37.807,11.512925464970229,11.512925464970229,0.7168571428571396,0.13214285714285692,0.8322857142857158
"('chrXIV', 537249, 537356)",-,NM_001182888.1,26.224,1.9519282213808764,11.512925464970229,0.056285714285714265,0.4902857142857123,0.052571428571428554
"('chrXIII', 611307, 611536)",+,,13.149,0.6871651088823978,11.512925464970229,0.1702857142857143,0.7302857142857123,0.6562000000000002
"('chrXIV', 612001, 612098)",+,NM_001182851.1,14.407,0.9519179095173061,4.8283137373023015,0.7537142857142827,0.32214285714285756,0.7432857142857096
"('chrIV', 659378, 659573)",+,NM_001180411.1,14.634,11.512925464970229,3.7297014486341915,0.7812857142857107,0.074,0.8487142857142911
"('chrI', 128021, 128521)",-,,7.998,11.512925464970229,0.005012541823544286,0.8768571428571458,0.6379999999999957,0.6195714285714219
"('chrI', 128024, 128521)",-,,8.1,11.512925464970229,0.028399474521698,0.9447142857142871,0.9147142857142888,0.6214285714285654
"('chrI', 128014, 128521)",-,,8.163,11.512925464970229,0.28103752973311236,0.9152857142857157,0.26199999999999857,0.6115714285714222
"('chrXIII', 242426, 242556)",-,,27.355,4.710530701645918,3.170085660698769,0.4457142857142854,0.1844285714285709,0.8889999999999977
"('chrXIII', 77808, 77929)",+,NM_001182458.1,17.962,6.907755278982137,11.512925464970229,0.5855714285714284,0.40414285714285886,0.3660000000000017
"('chrXVI', 656005, 656075)",-,,31.287,11.512925464970229,11.512925464970229,0.11485714285714342,0.7637142857142846,0.5687142857142826
"('chrXVI', 655522, 656075)",-,,35.388,11.512925464970229,11.512925464970229,0.7191428571428476,0.01328571428571429,0.5562857142857118
"('chrXVI', 656005, 656441)",-,,32.66,11.512925464970229,11.512925464970229,0.8172857142857111,0.7308571428571422,0.5482857142857127
"('chrXIII', 557328, 557501)",-,NM_001182648.1,12.143,11.512925464970229,0.40047756659712525,0.6077142857142825,0.21914285714285664,0.9418571428571436
"('chrIV', 655703, 655772)",+,NM_001180408.3,8.789,0.046043938501406846,3.3813947543659757,0.34857142857142814,0.09128571428571446,0.18085714285714133
"('chrIV', 655703, 655822)",+,NM_001180408.3,40.702,6.214608098422191,11.512925464970229,0.2525714285714294,0.6629999999999988,0.3354285714285686
"('chrXVI', 115718, 115793)",+,,29.288,11.512925464970229,11.512925464970229,0.07142857142857142,0.3877142857142872,0.12785714285714384
"('chrXVI', 115718, 115798)",+,,28.696,11.512925464970229,11.512925464970229,0.21485714285714105,0.29857142857142954,0.11428571428571493
"('chrXV', 944305, 944396)",+,NM_001183752.3,21.495,6.907755278982137,11.512925464970229,0.0924285714285718,0.5202857142857124,0.19228571428571342
"('chrVII', 698730, 699269)",-,NM_001181235.1,19.017,11.512925464970229,11.512925464970229,0.6948571428571392,0.518285714285716,0.29414285714285665
"('chrIV', 1221564, 1221888)",-,,17.443,11.512925464970229,11.512925464970229,0.34442857142857064,0.5118571428571396,0.6249999999999972
"('chrVIII', 372687, 372792)",+,NM_001179264.1,19.696,11.512925464970229,11.512925464970229,0.12571428571428583,0.2908571428571427,0.34414285714285614
"('chrIV', 1145611, 1145676)",+,NM_001180644.3,21.967,11.512925464970229,11.512925464970229,0.407142857142858,0.6425714285714247,0.3325714285714255
"('chrIV', 1145611, 1145700)",+,NM_001180644.3,34.41,11.512925464970229,6.907755278982137,0.0035714285714285718,0.5452857142857093,0.5427142857142828
"('chrIV', 1247610, 1247758)",-,,67.199,11.512925464970229,6.214608098422191,0.06199999999999995,0.6637142857142787,0.8978571428571455
"('chrV', 110044, 110320)",-,,24.567,11.512925464970229,11.512925464970229,0.4157142857142875,0.7002857142857061,0.992857142857143
"('chrV', 7040, 7116)",-,,26.363,11.512925464970229,11.512925464970229,0.15328571428571433,0.33742857142857025,0.47000000000000014
"('chrIV', 246775, 246915)",+,NM_001180179.1,10.756,11.512925464970229,1.3280254529959148,0.7488571428571376,0.7245714285714243,0.742142857142858
"('chrVII', 294233, 294336)",+,NM_001180979.1,22.434,6.907755278982137,11.512925464970229,0.04457142857142858,0.018571428571428558,0.509714285714285
"('chrIX', 172558, 173106)",-,,28.526,5.521460917862246,4.3428059215206005,0.2161428571428564,0.5478571428571409,0.3508571428571458
"('chrX', 71926, 72015)",+,NM_001181626.1,9.449,5.298317366548036,11.512925464970229,0.8111428571428616,0.03299999999999995,0.28071428571428286
"('chrX', 71930, 72015)",+,NM_001181626.1,12.654,3.4112477175156566,11.512925464970229,0.43314285714285644,0.10771428571428573,0.30171428571428327
"('chrXI', 262972, 263069)",+,NM_001179661.1,17.549,11.512925464970229,0.36528331847533263,0.019999999999999993,0.07471428571428583,0.34928571428571364
"('chrXI', 192480, 192572)",-,,13.573,11.512925464970229,4.8283137373023015,0.15028571428571288,0.028428571428571414,0.790285714285712
"('chrXIII', 204024, 204088)",-,NM_001182395.1,14.442,6.214608098422191,11.512925464970229,0.06371428571428575,0.40657142857142875,0.7895714285714284
"('chrXV', 911670, 911932)",-,,12.273,0.46840490788203853,0.3438997524500096,0.09642857142857139,0.1287142857142857,0.5674285714285706
"('chrXVI', 242989, 243525)",-,NM_001183976.1,17.158,2.198225077669803,11.512925464970229,0.43242857142857155,0.3290000000000012,0.6867142857142835
"('chrXVI', 242992, 243525)",-,NM_001183976.1,25.182,11.512925464970229,11.512925464970229,0.44942857142857146,0.1495714285714287,0.9117142857142846
"('chrXVI', 231930, 232077)",+,NM_001183982.1,42.014,3.506557897319982,11.512925464970229,0.16714285714285707,0.6538571428571388,0.3718571428571421
"('chrXVI', 231878, 232077)",+,NM_001183982.1,19.213,4.961845129926823,11.512925464970229,0.13257142857142726,0.6944285714285631,0.23200000000000032
"('chrXVI', 231999, 232077)",+,NM_001183982.1,21.959,11.512925464970229,11.512925464970229,0.6908571428571358,0.7147142857142769,0.45314285714285346
"('chrXVI', 63849, 63968)",+,NM_001184071.1,20.526,4.710530701645918,11.512925464970229,0.6985714285714197,0.5554285714285669,0.6372857142857121
"('chrXVI', 63849, 63959)",+,NM_001184071.1,12.289,6.214608098422191,11.512925464970229,0.5125714285714266,0.024428571428571428,0.5165714285714293
"('chrXVI', 716549, 716646)",-,NM_001184188.1,17.446,11.512925464970229,11.512925464970229,0.33671428571428524,0.48971428571428766,0.10585714285714289
"('chrXVI', 827189, 827388)",-,NM_001184245.1,27.289,11.512925464970229,11.512925464970229,0.011428571428571432,0.3514285714285694,0.4464285714285746
"('chrXI', 465552, 465697)",-,,33.513,11.512925464970229,4.8283137373023015,0.32899999999999857,0.2511428571428546,0.07585714285714304
"('chrII', 330882, 330940)",-,NM_001178394.1,17.578,5.809142990314028,11.512925464970229,0.12728571428571497,0.35228571428571426,0.42742857142857477
"('chrII', 330843, 330940)",-,NM_001178394.1,43.659,11.512925464970229,11.512925464970229,0.012857142857142857,0.7631428571428557,0.9821428571428579
"('chrII', 330805, 330940)",-,NM_001178394.1,42.922,11.512925464970229,11.512925464970229,0.41414285714285926,0.5671428571428521,0.9827142857142869
"('chrV', 110052, 110320)",-,,18.125,11.512925464970229,11.512925464970229,0.5470000000000004,0.7301428571428554,0.9971428571428572
"('chrXVI', 445002, 445076)",-,,12.587,0.6088060321261943,11.512925464970229,0.45057142857142735,0.001857142857142857,0.11928571428571356
"('chrV', 539871, 539941)",-,,5.952,0.07580171341628185,11.512925464970229,0.3958571428571427,0.6189999999999966,0.5162000000000053
"('chrVI', 138340, 138463)",+,,25.447,5.521460917862246,11.512925464970229,0.0745714285714286,0.2634285714285692,0.5008571428571398
"('chrIV', 416721, 417126)",-,,36.725,11.512925464970229,11.512925464970229,0.4187142857142876,0.1599999999999988,0.6252857142857106
"('chrXIV', 374093, 374175)",+,,6.0,0.18874212459687742,11.512925464970229,0.9957142857142857,0.01814285714285714,0.8068571428571404
"('chrXI', 93559, 93649)",-,,15.017,11.512925464970229,11.512925464970229,0.16642857142857065,0.20271428571428515,0.28828571428571137
"('chrX', 632486, 632560)",-,,9.787,6.214608098422191,0.941608539858445,0.3821428571428576,0.40271428571428536,0.5002857142857154
"('chrII', 115974, 116069)",+,,21.16,2.2730262907525014,3.3242363405260273,0.4532857142857132,0.17557142857142868,0.16842857142857076
"('chrXV', 348997, 349098)",-,,15.073,6.907755278982137,11.512925464970229,0.7897142857142869,0.006142857142857145,0.6958571428571345
"('chrXII', 981958, 982038)",-,,6.657,0.6481738149172142,11.512925464970229,0.48614285714285793,0.04499999999999999,0.579999999999998
"('chrII', 343198, 343289)",+,,16.351,1.6554818509355071,3.0159349808715104,0.8344285714285757,0.03514285714285712,0.6052857142857119
"('chrX', 517039, 517114)",-,,25.87,3.7722610630529876,11.512925464970229,0.030142857142857093,0.1519999999999986,0.40057142857142863
"('chrXII', 382800, 382912)",+,,42.38,11.512925464970229,11.512925464970229,0.04185714285714285,0.613857142857141,0.8507142857142912
"('chrXII', 27962, 28334)",-,,23.078,1.973281345851445,11.512925464970229,0.12014285714285731,0.3567142857142868,0.26199999999999773
"('chrIV', 1221746, 1221888)",-,,15.977,11.512925464970229,11.512925464970229,0.8212857142857124,0.779571428571424,0.798142857142855
"('chrX', 431864, 431970)",-,,20.268,0.789658080940789,0.715392789507265,0.529285714285717,0.47899999999999926,0.42171428571428676
"('chrX', 237402, 237523)",+,,19.037,4.961845129926823,5.521460917862246,0.8388571428571455,0.6885714285714224,0.2768571428571398
"('chrVIII', 148254, 148321)",-,,6.638,0.02326862693935433,0.15782408519356722,0.547714285714281,0.012285714285714283,0.9745714285714296
"('chrXIV', 583373, 583470)",-,,36.261,6.907755278982137,1.4024237430497744,0.12242857142857151,0.7858571428571447,0.3132857142857114
"('chrXI', 408957, 409015)",+,,7.445,2.312635428847547,11.512925464970229,0.49299999999999927,0.06871428571428571,0.5615714285714265
"('chrII', 532262, 532454)",-,,16.358,0.6014799920341214,11.512925464970229,0.022142857142857127,0.4810000000000013,0.30579999999999763
"('chrXII', 94398, 94786)",+,,34.841,11.512925464970229,11.512925464970229,0.3635714285714311,0.5777142857142804,0.14771428571428455
"('chrIV', 1490005, 1490078)",-,,21.18,6.907755278982137,11.512925464970229,0.5961428571428548,0.4882857142857155,0.011714285714285712
"('chrIX', 388304, 388572)",+,,13.701,2.0024805005437076,11.512925464970229,0.3339999999999997,0.35628571428571426,0.3874000000000002
"('chrXVI', 739238, 739296)",-,,7.433,0.42924563677356775,11.512925464970229,0.6242857142857094,0.07585714285714297,0.5561428571428568
"('chrIX', 134473, 134558)",+,,22.89,11.512925464970229,11.512925464970229,0.6619999999999944,0.6695714285714233,0.3735714285714282
"('chrII', 343198, 343306)",+,,21.693,4.3428059215206005,11.512925464970229,0.46385714285714386,0.7627142857142851,0.43771428571428717
"('chrXII', 981903, 982038)",-,,27.457,3.3813947543659757,11.512925464970229,0.1120000000000002,0.23385714285714135,0.8132857142857183
"('chrV', 504497, 504680)",-,,31.617,11.512925464970229,11.512925464970229,0.6915714285714232,0.6785714285714284,0.6092857142857111
"('chrVII', 405475, 405554)",+,,10.072,1.9519282213808764,6.907755278982137,0.4945714285714263,0.1014285714285717,0.5304285714285695
"('chrV', 286441, 286657)",-,,29.547,11.512925464970229,5.809142990314028,0.7488571428571441,0.4510000000000001,0.8947142857142868
"('chrXVI', 445010, 445076)",-,,12.647,0.6329932577401982,11.512925464970229,0.4375714285714271,0.37357142857142883,0.12614285714285625
"('chrIII', 303004, 303110)",-,,16.796,1.1744140020843916,11.512925464970229,0.2871428571428559,0.06599999999999998,0.027799999999999964
"('chrVII', 423348, 423405)",-,,16.658,1.3356012468043725,11.512925464970229,0.17214285714285724,0.41557142857142887,0.566857142857137
"('chrXI', 225618, 225708)",-,,20.679,11.512925464970229,11.512925464970229,0.060428571428571456,0.8569999999999999,0.6001428571428533
"('chrXII', 382800, 382892)",+,,25.7,5.521460917862246,0.353821874956326,0.05485714285714284,0.8082857142857149,0.8025714285714312
