ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens
"('chrXIV', 380689, 380781)",-,NM_001182968.3,15.966,2.430418464503931,11.512925464970229,0.6744285714285699,0.4598571428571429,0.2401428571428546
"('chrVII', 249886, 250086)",+,NM_001181002.1,40.403,11.512925464970229,11.512925464970229,0.6279999999999966,0.2638571428571423,0.15571428571428433
"('chrIV', 399361, 399484)",+,NM_001180088.1,22.633,5.809142990314028,11.512925464970229,0.0842857142857143,0.07042857142857145,0.8635714285714327
"('chrVII', 497937, 497999)",-,NM_001181130.3,4.387,0.5481814103097596,11.512925464970229,0.7801428571428585,0.007285714285714286,0.22842857142856987
"('chrI', 87387, 87500)",+,NM_001178175.1,17.1,11.512925464970229,1.2552660987134867,0.5845714285714276,0.6628571428571376,0.4562857142857126
"('chrIV', 1319617, 1319697)",-,NM_001180732.1,24.536,4.605170185988091,11.512925464970229,0.23614285714285718,0.38614285714285485,0.6089999999999968
"('chrV', 432671, 433196)",+,NM_001179023.3,30.455,11.512925464970229,11.512925464970229,0.9707142857142863,0.11685714285714272,0.9847142857142853
"('chrIV', 629905, 630173)",+,NM_001180400.3,37.144,11.512925464970229,11.512925464970229,0.6591428571428589,0.8361428571428609,0.7324285714285734
"('chrV', 158994, 159087)",-,NM_001178894.1,32.783,11.512925464970229,11.512925464970229,0.3021428571428584,0.6965714285714248,0.6957142857142772
"('chrIII', 173115, 173198)",-,NM_001184315.1,23.466,5.521460917862246,0.1947990783050673,0.5188571428571441,0.4721428571428542,0.33771428571428685
"('chrIX', 127661, 128148)",+,,16.845,1.2275826699650698,4.961845129926823,0.8214285714285668,0.49800000000000205,0.22299999999999912
"('chrV', 307956, 308067)",+,NM_001184512.1,23.684,11.512925464970229,11.512925464970229,0.493000000000002,0.5169999999999977,0.22485714285714026
"('chrIV', 1319720, 1319816)",-,NM_001180732.1,9.709,0.16251892949777494,2.396895772465287,0.5414285714285737,0.23657142857142954,0.42328571428571177
"('chrVII', 497365, 497458)",-,NM_001181130.3,29.268,5.115995809754082,5.521460917862246,0.5919999999999972,0.17057142857142749,0.29428571428571376
"('chrXVI', 678193, 678279)",-,NM_001184160.1,32.589,4.3428059215206005,5.521460917862246,0.4591428571428582,0.0668571428571429,0.19585714285714256
"('chrIV', 65306, 65377)",+,NM_001180279.1,4.554,0.18632957819149348,11.512925464970229,0.5788571428571431,0.00557142857142857,0.4272857142857109
"('chrV', 166771, 166874)",-,NM_001180857.3,19.105,4.199705077879927,2.2164073967529934,0.48985714285714316,0.5614285714285707,0.5674285714285724
"('chrXI', 82998, 83074)",+,NM_001179756.1,20.2,6.907755278982137,11.512925464970229,0.25057142857142806,0.23200000000000054,0.6955714285714201
"('chrIV', 337524, 337634)",+,NM_001180123.1,24.462,11.512925464970229,4.268697949366879,0.1849999999999995,0.502714285714284,0.22157142857142714
"('chrIV', 431386, 431472)",-,NM_001180071.1,18.375,11.512925464970229,11.512925464970229,0.48642857142857154,0.564428571428568,0.20857142857142838
"('chrII', 462429, 462499)",+,NM_001184520.1,20.328,11.512925464970229,11.512925464970229,0.14157142857142874,0.1414285714285716,0.44628571428571373
"('chrVII', 543638, 543721)",+,NM_001181158.3,20.045,3.506557897319982,11.512925464970229,0.7021428571428543,0.5917142857142825,0.40085714285714336
"('chrII', 125154, 125270)",+,NM_001178290.1,29.049,11.512925464970229,2.353878387381596,0.5324285714285684,0.5089999999999985,0.5597142857142859
"('chrVII', 859260, 859473)",-,NM_001181312.1,26.819,4.961845129926823,11.512925464970229,0.1629999999999999,0.483285714285715,0.36014285714285615
"('chrVI', 203292, 203386)",-,NM_001180865.3,10.637,5.521460917862246,0.17316361900918903,0.5162857142857153,0.47442857142857114,0.46014285714285763
"('chrVIII', 129528, 129647)",+,NM_001179142.1,22.204,6.907755278982137,11.512925464970229,0.6151428571428543,0.1968571428571418,0.5429999999999995
"('chrXIV', 501156, 501502)",+,,25.65,6.907755278982137,11.512925464970229,0.37714285714285734,0.19199999999999975,0.4278571428571432
"('chrII', 426516, 426873)",-,NM_001178438.4,13.259,2.375155785828881,3.575550768806933,0.45471428571428585,0.5241428571428561,0.5195714285714303
"('chrX', 172432, 172752)",-,,16.753,11.512925464970229,11.512925464970229,0.6377142857142812,0.09328571428571422,0.6677142857142805
"('chrV', 148194, 148282)",+,NM_001178818.1,17.362,5.298317366548036,11.512925464970229,0.7848571428571443,0.5402857142857161,0.6929999999999921
"('chrIV', 1266769, 1266861)",-,NM_001180705.1,23.186,6.214608098422191,11.512925464970229,0.43714285714285545,0.3505714285714278,0.7895714285714263
"('chrII', 142749, 142846)",-,NM_001178280.1,35.53,11.512925464970229,3.575550768806933,0.09300000000000005,0.469142857142858,0.7278571428571341
"('chrX', 365784, 365902)",+,,33.754,2.577021938695806,1.4524341636244356,0.152142857142857,0.558857142857141,0.2792857142857128
"('chrXIII', 517563, 517885)",+,NM_001182626.1,37.473,2.0402208285265546,3.6888794541139363,0.20671428571428477,0.9002857142857144,0.30299999999999977
"('chrIII', 293939, 293993)",+,NM_001178804.1,23.937,1.0555527992076628,11.512925464970229,0.356285714285715,0.45128571428571235,0.3027142857142861
"('chrXIII', 337817, 337903)",+,NM_001182530.1,15.641,0.4636240222816965,1.5896352851379207,0.21285714285714247,0.35542857142857104,0.22542857142857087
"('chrII', 110420, 110505)",-,NM_001184440.1,23.615,3.0576076772720784,11.512925464970229,0.26942857142857174,0.26014285714285573,0.36371428571428616
"('chrII', 186352, 186427)",-,NM_001178258.1,10.856,2.3434070875143007,4.8283137373023015,0.9037142857142849,0.1828571428571424,0.5881428571428545
"('chrXIII', 721198, 721345)",-,NM_001182732.1,7.302,0.017146158834970514,2.4079456086518722,0.7758571428571422,0.49999999999999695,0.5721428571428563
"('chrXIII', 854816, 854898)",+,NM_001182800.1,17.041,11.512925464970229,11.512925464970229,0.7687142857142814,0.1478571428571428,0.5468571428571417
"('chrXIV', 350957, 351053)",+,NM_001182985.1,30.726,11.512925464970229,11.512925464970229,0.39957142857142985,0.03199999999999995,0.5482857142857098
"('chrVIII', 354864, 354955)",+,NM_001179253.1,28.2,2.9374633654300153,2.9565115604007097,0.23771428571428316,0.5040000000000029,0.46542857142857075
"('chrVII', 62131, 62189)",+,NM_001181098.1,3.133,0.006018072325563021,11.512925464970229,0.9131428571428614,0.0770000000000001,0.3514285714285684
"('chrXIII', 236591, 236953)",+,NM_001182375.1,77.533,11.512925464970229,11.512925464970229,0.8395714285714284,0.41557142857142737,0.38385714285714306
"('chrXVI', 729385, 729481)",-,NM_001184195.1,24.039,11.512925464970229,4.605170185988091,0.608571428571424,0.3931428571428563,0.4618571428571453
"('chrXIV', 622944, 623286)",+,NM_001182843.1,15.147,11.512925464970229,11.512925464970229,0.7808571428571432,0.7714285714285732,0.5547142857142808
"('chrII', 462209, 462289)",+,NM_001184520.1,12.114,0.6088060321261943,0.025317807984289897,0.5504285714285694,0.9268571428571413,0.8800000000000042
"('chrVII', 346808, 346893)",-,NM_001180952.1,4.327,0.03666398437159147,11.512925464970229,0.9181428571428591,0.22685714285714367,0.4938571428571389
"('chrIV', 458017, 458097)",-,NM_001180313.1,22.082,11.512925464970229,5.521460917862246,0.38071428571428684,0.010571428571428574,0.6365714285714242
"('chrIX', 47698, 47760)",+,NM_001184521.1,20.849,11.512925464970229,11.512925464970229,0.44828571428571795,0.7359999999999997,0.06128571428571438
"('chrXIII', 140090, 140183)",-,NM_001182426.1,19.091,1.241328590869705,11.512925464970229,0.9778571428571433,0.6941428571428486,0.14942857142857152
"('chrXI', 437837, 437905)",+,NM_001179568.1,12.245,2.4079456086518722,3.649658740960655,0.5471428571428599,0.10457142857142865,0.5968571428571402
"('chrVIII', 251155, 251248)",+,NM_001179206.1,19.394,5.115995809754082,11.512925464970229,0.6677142857142881,0.2324285714285719,0.2758571428571399
"('chrXII', 327258, 327399)",-,NM_001181980.1,16.226,4.605170185988091,6.907755278982137,0.5410000000000018,0.065,0.5877142857142857
"('chrXVI', 582558, 582701)",-,NM_001184689.1,13.763,11.512925464970229,11.512925464970229,0.6248571428571446,0.4008571428571442,0.5501428571428575
"('chrX', 50268, 50411)",-,NM_001181639.1,45.864,11.512925464970229,11.512925464970229,0.04585714285714288,0.40728571428571597,0.18885714285714109
"('chrX', 396493, 396570)",-,NM_001181458.3,8.912,0.17912666589743548,0.8675005677047231,0.6857142857142784,0.6212857142857164,0.665
"('chrXI', 430455, 430596)",-,NM_001180028.3,33.145,11.512925464970229,11.512925464970229,0.503285714285711,0.6899999999999993,0.4639999999999994
"('chrXVI', 305306, 305411)",+,NM_001183943.1,10.863,6.907755278982137,11.512925464970229,0.530857142857143,0.009571428571428573,0.6708571428571364
"('chrXIV', 48293, 48401)",+,NM_001183150.1,24.551,11.512925464970229,11.512925464970229,0.3142857142857141,0.4402857142857134,0.21599999999999797
"('chrIX', 348363, 348494)",-,NM_001179354.3,26.047,11.512925464970229,11.512925464970229,0.601857142857143,0.6888571428571407,0.38642857142857207
"('chrVII', 150183, 150525)",-,,42.298,4.3428059215206005,6.214608098422191,0.3971428571428569,0.5387142857142845,0.4857142857142848
"('chrXIII', 225239, 225338)",-,NM_001182383.1,23.133,11.512925464970229,6.214608098422191,0.5054285714285693,0.11842857142857137,0.6859999999999922
"('chrXI', 447706, 447810)",-,NM_001179794.3,13.285,11.512925464970229,1.3943265328171548,0.4658571428571398,0.20414285714285768,0.7991428571428553
"('chrXIV', 557610, 557684)",+,NM_001182877.1,4.072,0.07257069283483537,11.512925464970229,0.8331428571428624,0.18299999999999902,0.33857142857142647
"('chrIV', 1212877, 1212978)",+,NM_001180675.1,7.919,11.512925464970229,0.22815609313775398,0.6498571428571379,0.6145714285714257,0.7852857142857151
"('chrXVI', 492918, 493020)",-,NM_001183845.1,19.142,3.0576076772720784,1.1973282616072674,0.6092857142857127,0.5782857142857152,0.6064285714285699
"('chrXIV', 185491, 185586)",+,NM_001183084.1,26.014,11.512925464970229,11.512925464970229,0.7695714285714257,0.5974285714285691,0.44500000000000217
"('chrXII', 694382, 694472)",+,NM_001182162.1,34.37,2.8302178350764176,3.611918412977808,0.22299999999999856,0.5377142857142821,0.13457142857142815
"('chrXIII', 82290, 82373)",+,NM_001182453.1,17.141,6.907755278982137,11.512925464970229,0.6837142857142863,0.25014285714285817,0.31900000000000117
"('chrII', 679942, 680039)",-,NM_001178578.1,17.839,1.8018098050815563,11.512925464970229,0.48442857142857093,0.16028571428571428,0.5348571428571406
"('chrVIII', 189749, 189850)",-,NM_001179171.1,30.062,11.512925464970229,0.26657310924154576,0.29628571428571404,0.21071428571428583,0.6722857142857122
"('chrII', 110879, 110948)",+,NM_001178299.1,9.418,0.3024573580339353,11.512925464970229,0.4757142857142898,0.08085714285714284,0.4340000000000023
"('chrXVI', 833693, 833827)",+,NM_001184250.1,27.184,11.512925464970229,11.512925464970229,0.7391428571428498,0.08571428571428591,0.024285714285714265
"('chrVIII', 255637, 255750)",-,NM_001179207.1,11.806,0.941608539858445,3.123565645063876,0.6322857142857101,0.32085714285714245,0.542571428571426
"('chrVI', 63859, 63973)",-,NM_001179931.1,11.141,5.115995809754082,1.40649706843741,0.7932857142857145,0.3588571428571429,0.3969999999999998
"('chrXIV', 145149, 145254)",-,NM_001183103.1,22.325,1.152013065395225,1.5005835075220182,0.4224285714285711,0.7862857142857136,0.6212857142857113
"('chrII', 691966, 692133)",+,,28.877,6.214608098422191,11.512925464970229,0.47228571428571453,0.5165714285714281,0.14285714285714288
"('chrXII', 286467, 286556)",-,NM_001181965.1,5.001,0.09431067947124129,0.09431067947124129,0.6981428571428497,0.9745714285714292,0.31142857142856833
"('chrIV', 1103809, 1103892)",+,NM_001180626.3,23.047,5.521460917862246,11.512925464970229,0.3748571428571417,0.43314285714286105,0.11942857142857148
"('chrXIII', 206097, 206203)",+,NM_001182394.1,50.307,11.512925464970229,11.512925464970229,0.6144285714285675,0.6028571428571414,0.2991428571428539
"('chrI', 151006, 151096)",-,NM_001178148.1,23.122,4.710530701645918,11.512925464970229,0.3188571428571428,0.9068571428571442,0.6587142857142801
"('chrIV', 1073312, 1073401)",-,NM_001180613.1,17.284,1.565421027017326,0.5638748448558062,0.8008571428571397,0.38014285714285856,0.04914285714285717
"('chrXI', 155271, 155654)",+,NM_001179723.2,32.502,1.565421027017326,5.115995809754082,0.6572857142857101,0.40957142857143036,0.3345714285714292
"('chrVIII', 315771, 315858)",-,NM_001179231.1,18.449,3.912023005428146,0.5141645250315053,0.23328571428571326,0.19157142857142836,0.6069999999999972
"('chrXII', 548677, 548763)",-,NM_001182086.1,19.919,11.512925464970229,5.298317366548036,0.5334285714285686,0.017,0.3925714285714246
"('chrIX', 166434, 166519)",+,NM_001179454.1,15.051,1.3704210119636004,11.512925464970229,0.5374285714285688,0.31099999999999856,0.6725714285714264
"('chrIV', 122077, 122176)",+,,21.38,3.170085660698769,11.512925464970229,0.5532857142857142,0.5084285714285677,0.37614285714285295
"('chrXII', 564454, 564513)",-,NM_001182098.1,10.597,0.011060947359424948,11.512925464970229,0.8081428571428564,0.2958571428571431,0.22328571428571323
"('chrII', 479345, 479434)",+,NM_001178467.1,20.681,2.8302178350764176,11.512925464970229,0.4967142857142858,0.1834285714285714,0.48528571428571476
"('chrIII', 101633, 101700)",-,NM_001184672.1,8.832,2.8134107167600364,11.512925464970229,0.6022857142857104,0.029999999999999985,0.5845714285714269
"('chrIII', 294239, 294291)",+,NM_001178804.1,15.247,11.512925464970229,11.512925464970229,0.18757142857142892,0.18099999999999997,0.8245714285714316
"('chrXIV', 534874, 534965)",-,NM_001182889.3,31.502,4.268697949366879,5.809142990314028,0.27928571428571375,0.7245714285714291,0.35914285714285576
"('chrV', 348201, 348276)",-,NM_001180860.1,18.774,3.506557897319982,11.512925464970229,0.2982857142857117,0.5264285714285735,0.13342857142857145
"('chrVIII', 298360, 298484)",-,NM_001179227.1,22.961,5.298317366548036,6.907755278982137,0.7607142857142822,0.09628571428571446,0.5789999999999969
"('chrXII', 987141, 987212)",+,NM_001182314.1,14.99,4.422848629194137,11.512925464970229,0.6621428571428508,0.2754285714285717,0.46714285714286047
"('chrXVI', 96153, 96233)",-,NM_001184055.1,33.632,3.2968373663379125,1.2344320118106447,0.10528571428571432,0.3914285714285714,0.4315714285714246
"('chrXIII', 211440, 211570)",+,NM_001182391.1,7.613,6.907755278982137,0.707246104939447,0.8107142857142886,0.24557142857142641,0.9640000000000015
"('chrIV', 254974, 255044)",-,NM_001180174.1,18.755,11.512925464970229,11.512925464970229,0.386428571428573,0.11371428571428586,0.9180000000000007
"('chrX', 387348, 387435)",-,NM_001181465.1,20.065,2.617295837833746,4.710530701645918,0.775714285714284,0.37885714285714295,0.37271428571428583
"('chrXIII', 211444, 211570)",+,NM_001182391.1,26.317,5.809142990314028,4.8283137373023015,0.5881428571428562,0.09685714285714303,0.19814285714285687
"('chrXIII', 666933, 667017)",-,NM_001182708.1,26.741,2.6736487743848776,2.6036901857779675,0.37185714285714205,0.5129999999999998,0.37442857142857205
"('chrII', 366502, 366584)",-,NM_001178410.1,32.92,6.214608098422191,4.135166556742356,0.5688571428571406,0.0421428571428571,0.2504285714285685
"('chrXVI', 345444, 345596)",-,NM_001183923.1,34.54,3.2188758248682006,5.298317366548036,0.3255714285714287,0.2159999999999996,0.059428571428571504
"('chrIV', 267725, 267806)",+,NM_001180167.1,12.511,2.6736487743848776,1.987774353154012,0.6254285714285702,0.09328571428571429,0.6268571428571417
"('chrII', 726917, 727011)",-,NM_001184510.3,9.593,11.512925464970229,11.512925464970229,0.6974285714285686,0.07085714285714291,0.5398571428571428
"('chrXVI', 218646, 218746)",+,NM_001183989.1,22.964,6.907755278982137,11.512925464970229,0.46899999999999964,0.21714285714285605,0.29571428571428243
"('chrII', 653368, 653452)",+,NM_001178563.3,28.993,11.512925464970229,11.512925464970229,0.0898571428571429,0.6647142857142823,0.6729999999999953
"('chrXII', 744153, 744287)",+,NM_001182194.1,25.554,11.512925464970229,6.214608098422191,0.41085714285714126,0.213428571428572,0.703571428571421
"('chrIV', 1238630, 1238824)",-,NM_001184511.1,45.213,11.512925464970229,11.512925464970229,0.9414285714285711,0.215285714285713,0.3575714285714295
"('chrVII', 253185, 253248)",-,NM_001181001.1,25.863,1.9310215365615626,0.011060947359424948,0.40728571428571386,0.9872857142857148,0.8440000000000054
"('chrXII', 398532, 398626)",+,NM_001182015.1,37.534,11.512925464970229,11.512925464970229,0.32000000000000134,0.2691428571428569,0.19871428571428432
"('chrXIV', 366035, 366157)",+,NM_001184519.1,29.357,0.9314043696842031,5.298317366548036,0.4648571428571414,0.49371428571428533,0.3392857142857126
"('chrV', 517851, 517929)",+,,6.568,0.1438703704197019,2.05572501506252,0.7409999999999993,0.28257142857142875,0.5222857142857141
"('chrIV', 254955, 255044)",-,NM_001180174.1,19.877,11.512925464970229,0.1839228381609285,0.11585714285714264,0.8011428571428564,0.817142857142858
"('chrXIII', 559782, 560157)",+,,63.872,11.512925464970229,11.512925464970229,0.5428571428571429,0.48042857142857337,0.6214285714285676
"('chrII', 443705, 443833)",-,,21.941,11.512925464970229,4.961845129926823,0.6321428571428543,0.11499999999999982,0.5501428571428584
"('chrX', 469183, 469263)",-,NM_001181679.1,25.668,4.199705077879927,11.512925464970229,0.41414285714285615,0.05628571428571429,0.16557142857142854
"('chrVI', 242009, 242081)",+,NM_001180010.3,20.602,11.512925464970229,11.512925464970229,0.4694285714285736,0.2918571428571402,0.6634285714285687
"('chrVII', 436312, 436374)",+,NM_001180898.2,28.353,3.611918412977808,11.512925464970229,0.11985714285714286,0.8101428571428584,0.22585714285714223
"('chrXVI', 412888, 412995)",+,NM_001183889.1,14.942,0.353821874956326,11.512925464970229,0.8069999999999995,0.05814285714285717,0.23342857142856985
"('chrIV', 1319617, 1319816)",-,NM_001180732.1,17.272,11.512925464970229,11.512925464970229,0.3292857142857137,0.01871428571428571,0.6677142857142787
"('chrVII', 157199, 157282)",-,NM_001181048.1,20.983,11.512925464970229,11.512925464970229,0.47342857142857264,0.22314285714285612,0.7854285714285719
"('chrXI', 449951, 450020)",-,NM_001179795.1,11.672,2.5383074265151158,11.512925464970229,0.5212857142857114,0.028428571428571407,0.4450000000000008
"('chrXII', 786615, 786712)",+,NM_001182218.1,25.129,2.017406150760383,2.659260036932778,0.695428571428571,0.22028571428571422,0.18814285714285714
"('chrXII', 1024572, 1024654)",+,NM_001182333.3,20.056,5.115995809754082,11.512925464970229,0.11857142857142841,0.09814285714285705,0.3832857142857154
"('chrIII', 107033, 107287)",+,NM_001184518.1,21.679,1.9519282213808764,11.512925464970229,0.7001428571428581,0.21499999999999822,0.600285714285712
"('chrVII', 946327, 946420)",+,NM_001181354.3,34.186,4.074541934925921,11.512925464970229,0.25271428571428417,0.2788571428571409,0.18442857142856955
"('chrII', 462209, 462499)",+,NM_001184520.1,26.328,5.809142990314028,2.385966701933097,0.5242857142857121,0.5677142857142836,0.4820000000000021
"('chrXIV', 609790, 609874)",+,NM_001182851.1,26.555,2.6882475738060303,2.7806208939370456,0.2878571428571422,0.29085714285714254,0.30300000000000044
"('chrVII', 435679, 435749)",+,NM_001180898.2,12.848,0.00904074465214907,11.512925464970229,0.2922857142857109,0.0012857142857142856,0.6549999999999936
"('chrV', 239623, 239711)",-,NM_001180023.1,27.371,11.512925464970229,11.512925464970229,0.24242857142856955,0.016857142857142862,0.6814285714285636
"('chrI', 142253, 142619)",+,NM_001178150.1,31.142,11.512925464970229,11.512925464970229,0.4398571428571428,0.38971428571428474,0.3475714285714271
"('chrII', 45644, 45977)",+,,30.661,11.512925464970229,5.521460917862246,0.44128571428571545,0.3912857142857142,0.5979999999999948
"('chrXV', 867149, 867586)",+,NM_001183712.1,35.313,11.512925464970229,11.512925464970229,0.8342857142857159,0.3222857142857146,0.42300000000000265
"('chrVII', 311015, 311526)",+,NM_001180968.1,24.733,6.907755278982137,3.912023005428146,0.37714285714285656,0.3745714285714303,0.23085714285714204
"('chrIV', 322282, 322703)",+,NM_001180134.1,37.809,11.512925464970229,11.512925464970229,0.45714285714285474,0.3994285714285727,0.4222857142857124
"('chrXVI', 654167, 654570)",+,NM_001184140.1,45.655,11.512925464970229,11.512925464970229,0.2181428571428571,0.5262857142857151,0.41099999999999715
"('chrIV', 491559, 491898)",+,NM_001180333.3,25.757,5.809142990314028,11.512925464970229,0.452999999999999,0.27828571428571425,0.16328571428571367
"('chrII', 604514, 604927)",+,NM_001178537.3,41.334,4.268697949366879,6.214608098422191,0.29442857142857204,0.7672857142857141,0.6270000000000003
"('chrXIII', 732465, 732875)",+,NM_001182737.1,28.382,11.512925464970229,11.512925464970229,0.8587142857142902,0.011714285714285719,0.7771428571428554
"('chrV', 269751, 270148)",-,NM_001180036.1,23.665,6.214608098422191,1.6044503709230613,0.7358571428571414,0.29442857142857226,0.5181428571428568
"('chrIX', 256554, 257026)",-,NM_001179402.1,25.292,11.512925464970229,11.512925464970229,0.5748571428571421,0.4595714285714289,0.120714285714286
"('chrXV', 80360, 80774)",+,NM_001183381.1,37.512,11.512925464970229,11.512925464970229,0.6994285714285698,0.4840000000000033,0.4734285714285723
"('chrXVI', 282140, 282665)",+,NM_001183957.1,34.883,11.512925464970229,2.5902671654458267,0.6935714285714246,0.4398571428571404,0.5202857142857146
"('chrVIII', 148116, 148666)",-,NM_001179151.1,55.404,11.512925464970229,4.8283137373023015,0.8038571428571427,0.47642857142857387,0.3741428571428546
"('chrVII', 365526, 365985)",-,NM_001180941.1,3.061,0.006018072325563021,5.809142990314028,0.853000000000006,0.0452857142857143,0.6512857142857098
"('chrVII', 364964, 365432)",-,NM_001180941.1,5.822,11.512925464970229,0.030459207484708574,0.9697142857142868,0.13728571428571373,0.9411428571428575
"('chrX', 702798, 703054)",-,NM_001181803.3,30.917,6.907755278982137,11.512925464970229,0.6915714285714286,0.2298571428571432,0.2639999999999986
"('chrX', 75938, 76324)",+,NM_001181622.1,13.491,0.03770186718401153,0.0030045090202987243,0.025285714285714293,0.9860000000000007,0.9627142857142879
"('chrIX', 316771, 317171)",+,NM_001179368.1,45.468,11.512925464970229,11.512925464970229,0.7055714285714234,0.5870000000000005,0.714714285714276
"('chrIV', 1450457, 1450846)",-,NM_001180808.1,40.449,6.907755278982137,6.214608098422191,0.6564285714285657,0.19642857142857192,0.6104285714285687
"('chrXIII', 499878, 500151)",-,NM_001182616.1,25.359,11.512925464970229,11.512925464970229,0.6898571428571416,0.5589999999999995,0.454857142857143
"('chrVII', 439093, 439323)",+,NM_001180895.1,25.556,6.907755278982137,11.512925464970229,0.3478571428571428,0.3514285714285695,0.21285714285714102
"('chrVII', 555830, 556307)",+,NM_001181163.1,21.515,11.512925464970229,11.512925464970229,0.8308571428571461,0.5742857142857167,0.3772857142857131
"('chrII', 89132, 89440)",-,,34.204,6.907755278982137,5.809142990314028,0.592142857142855,0.4602857142857131,0.6039999999999961
"('chrXIII', 223380, 223781)",-,NM_001182384.1,13.201,0.40646560844174784,1.374365790254617,0.7530000000000017,0.5101428571428577,0.4095714285714255
"('chrXIII', 225891, 226289)",+,NM_001182382.1,29.742,11.512925464970229,11.512925464970229,0.8952857142857148,0.9904285714285723,0.6598571428571384
"('chrXVI', 795029, 795394)",+,NM_001184229.1,57.386,6.907755278982137,5.298317366548036,0.5605714285714287,0.29871428571428543,0.035714285714285726
