ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens
"('chrIII', 107671, 107807)",+,NM_001184518.1,11.273,11.512925464970229,11.512925464970229,0.6822857142857066,0.5369999999999967,0.42300000000000276
"('chrIII', 107513, 107630)",+,NM_001184518.1,32.223,11.512925464970229,11.512925464970229,0.6228571428571402,0.4580000000000026,0.19342857142856992
"('chrXVI', 883867, 884006)",+,NM_001184525.1,27.569,11.512925464970229,5.298317366548036,0.5778571428571374,0.148428571428571,0.6417142857142804
"('chrXIII', 425477, 425673)",+,NM_001182578.1,30.493,11.512925464970229,11.512925464970229,0.7992857142857088,0.061571428571429006,0.913857142857141
"('chrVIII', 186994, 187196)",-,NM_001180027.1,23.146,11.512925464970229,11.512925464970229,0.3628571428571403,0.23971428571428588,0.03671428571428569
"('chrXIV', 545771, 545890)",+,NM_001182883.1,35.506,5.521460917862246,6.907755278982137,0.5072857142857129,0.09457142857142874,0.14228571428571266
"('chrV', 308226, 308368)",+,NM_001184512.1,26.819,11.512925464970229,11.512925464970229,0.9991428571428572,0.7849999999999974,0.20671428571428407
"('chrIV', 714727, 714878)",-,NM_001180437.3,15.545,2.645075401940822,11.512925464970229,0.2737142857142864,0.6242857142857113,0.5042857142857174
"('chrVII', 72468, 72657)",-,NM_001181091.1,58.175,6.907755278982137,11.512925464970229,0.5662857142857084,0.13871428571428426,0.6245714285714241
"('chrVIII', 498199, 498306)",-,NM_001184671.1,23.458,11.512925464970229,11.512925464970229,0.9431428571428605,0.13899999999999912,0.2518571428571422
"('chrXIII', 98739, 98895)",-,NM_001182444.1,47.3,11.512925464970229,11.512925464970229,0.706428571428562,0.45900000000000085,0.4065714285714255
"('chrII', 171156, 171324)",+,NM_001178266.1,24.589,1.9379419794061366,5.521460917862246,0.5039999999999981,0.3481428571428571,0.7454285714285686
"('chrXIII', 22840, 23178)",-,NM_001182487.1,62.48,11.512925464970229,11.512925464970229,0.5778571428571425,0.28628571428571403,0.5854285714285704
"('chrIV', 733182, 733295)",-,NM_001180446.3,11.815,11.512925464970229,11.512925464970229,0.10742857142857162,0.5408571428571393,0.9217142857142867
"('chrXIV', 380169, 380301)",-,NM_001182968.3,28.405,11.512925464970229,11.512925464970229,0.4654285714285708,0.5005714285714269,0.44485714285714323
"('chrVII', 250366, 250606)",+,NM_001181002.1,58.884,11.512925464970229,11.512925464970229,0.5084285714285687,0.5545714285714277,0.4798571428571397
"('chrIV', 399841, 400004)",+,NM_001180088.1,19.05,11.512925464970229,1.0469690555162714,0.3415714285714268,0.3912857142857134,0.637999999999997
"('chrVII', 497417, 497519)",-,NM_001181130.3,12.722,0.14502577205025774,11.512925464970229,0.635285714285709,0.3094285714285692,0.6772857142857089
"('chrI', 87867, 88020)",+,NM_001178175.1,31.537,11.512925464970229,11.512925464970229,0.5949999999999986,0.44057142857143033,0.8552857142857182
"('chrIV', 1319097, 1319217)",-,NM_001180732.1,13.607,11.512925464970229,0.005012541823544286,0.5508571428571409,0.492285714285715,0.6695714285714219
"('chrV', 433151, 433716)",+,NM_001179023.3,15.827,4.8283137373023015,11.512925464970229,0.3285714285714268,0.5654285714285702,0.8422857142857137
"('chrIV', 630385, 630693)",+,NM_001180400.3,62.33,11.512925464970229,11.512925464970229,0.7738571428571428,0.09057142857142869,0.5754285714285655
"('chrV', 158474, 158607)",-,NM_001178894.1,20.136,6.907755278982137,11.512925464970229,0.8287142857142855,0.5701428571428554,0.5482857142857089
"('chrIII', 172595, 172718)",-,NM_001184315.1,35.08,11.512925464970229,11.512925464970229,0.038142857142857124,0.18599999999999894,0.7059999999999923
"('chrIX', 128141, 128668)",+,,21.539,11.512925464970229,2.9187712324178627,0.532571428571431,0.01628571428571429,0.4389999999999986
"('chrV', 308436, 308587)",+,NM_001184512.1,22.679,11.512925464970229,11.512925464970229,0.4402857142857155,0.5502857142857097,0.9742857142857149
"('chrIV', 1319200, 1319336)",-,NM_001180732.1,29.834,2.7333680090865,6.907755278982137,0.4181428571428572,0.2378571428571433,0.4877142857142867
"('chrVII', 496845, 496978)",-,NM_001181130.3,16.117,1.6044503709230613,11.512925464970229,0.23199999999999965,0.8827142857142828,0.8004285714285687
"('chrXVI', 677673, 677799)",-,NM_001184160.1,22.096,0.7486598904902041,11.512925464970229,0.1411428571428559,0.3904285714285709,0.6764285714285715
"('chrIV', 65786, 65897)",+,NM_001180279.1,39.358,11.512925464970229,2.333044300478754,0.2492857142857119,0.500714285714286,0.6812857142857066
"('chrV', 166251, 166394)",-,NM_001180857.3,26.69,11.512925464970229,0.06935007813479317,0.6814285714285642,0.5699999999999943,0.4077142857142842
"('chrXI', 83478, 83594)",+,NM_001179756.1,22.692,11.512925464970229,11.512925464970229,0.7919999999999975,0.15071428571428558,0.5755714285714225
"('chrIV', 338004, 338154)",+,NM_001180123.1,3.566,2.9374633654300153,0.28634962721800233,0.3598571428571439,0.23300000000000007,0.6958571428571353
"('chrIV', 430866, 430992)",-,NM_001180071.1,12.353,5.521460917862246,0.46840490788203853,0.3624285714285718,0.85514285714286,0.537999999999998
"('chrII', 462909, 463019)",+,NM_001184520.1,13.595,0.20702416943432653,0.3133418192323586,0.08900000000000005,0.6078571428571391,0.6671428571428558
"('chrVII', 544118, 544241)",+,NM_001181158.3,24.206,1.2140231401794375,11.512925464970229,0.6337142857142822,0.04500000000000001,0.09714285714285734
"('chrII', 125634, 125790)",+,NM_001178290.1,23.597,6.907755278982137,11.512925464970229,0.5741428571428596,0.47414285714285503,0.6235714285714248
"('chrVII', 858740, 858993)",-,NM_001181312.1,6.949,6.907755278982137,4.268697949366879,0.8664285714285724,0.2138571428571425,0.6907142857142862
"('chrVI', 202772, 202906)",-,NM_001180865.3,25.031,6.907755278982137,6.214608098422191,0.6442857142857088,0.5834285714285699,0.31371428571428556
"('chrVIII', 130008, 130167)",+,NM_001179142.1,39.512,11.512925464970229,11.512925464970229,0.6927142857142825,0.45728571428571035,0.14271428571428407
"('chrXIV', 501636, 502022)",+,,30.255,11.512925464970229,11.512925464970229,0.7187142857142859,0.5837142857142853,0.8939999999999991
"('chrII', 425996, 426393)",-,NM_001178438.4,36.001,6.907755278982137,4.961845129926823,0.1925714285714267,0.4309999999999989,0.6392857142857097
"('chrX', 171912, 172272)",-,,20.342,4.422848629194137,2.8824035882469876,0.42628571428571566,0.20342857142857174,0.8504285714285709
"('chrV', 148674, 148802)",+,NM_001178818.1,38.734,6.907755278982137,11.512925464970229,0.5109999999999981,0.4458571428571426,0.6037142857142802
"('chrIV', 1266249, 1266381)",-,NM_001180705.1,23.504,5.521460917862246,11.512925464970229,0.4614285714285752,0.0005714285714285714,0.519571428571428
"('chrII', 142229, 142366)",-,NM_001178280.1,21.204,3.816712825623821,6.907755278982137,0.5458571428571437,0.10414285714285734,0.8408571428571472
"('chrX', 366264, 366422)",+,,27.275,11.512925464970229,11.512925464970229,0.213,0.8011428571428597,0.03399999999999999
"('chrXIII', 518043, 518405)",+,NM_001182626.1,42.777,11.512925464970229,11.512925464970229,0.6292857142857099,0.37700000000000067,0.688714285714278
"('chrIII', 294419, 294513)",+,NM_001178804.1,25.638,11.512925464970229,1.7147984280919266,0.41271428571428614,0.5555714285714288,0.6145714285714262
"('chrXIII', 338297, 338423)",+,NM_001182530.1,39.541,3.1941832122778293,1.7897614665653818,0.3364285714285685,0.18042857142857077,0.37271428571428594
"('chrII', 109900, 110025)",-,NM_001184440.1,29.195,11.512925464970229,2.375155785828881,0.851857142857148,0.07085714285714287,0.6119999999999958
"('chrII', 185832, 185947)",-,NM_001178258.1,27.02,11.512925464970229,1.6347557204183902,0.5581428571428516,0.2549999999999997,0.4482857142857162
"('chrXIII', 720678, 720865)",-,NM_001182732.1,17.182,6.907755278982137,6.214608098422191,0.5674285714285653,0.5867142857142806,0.6004285714285672
"('chrXIII', 855296, 855418)",+,NM_001182800.1,18.344,11.512925464970229,6.907755278982137,0.9959999999999999,0.4474285714285718,0.22114285714285586
"('chrXIV', 351437, 351573)",+,NM_001182985.1,36.523,6.907755278982137,11.512925464970229,0.27985714285714247,0.3825714285714299,0.4074285714285724
"('chrVIII', 355344, 355475)",+,NM_001179253.1,5.277,0.0030045090202987243,1.4653375684603434,0.5472857142857149,0.03428571428571426,0.7172857142857124
"('chrVII', 62611, 62709)",+,NM_001181098.1,37.086,11.512925464970229,4.605170185988091,0.6839999999999917,0.28199999999999775,0.5805714285714239
"('chrXIII', 237071, 237473)",+,NM_001182375.1,42.573,11.512925464970229,11.512925464970229,0.4668571428571433,0.8958571428571444,0.7877142857142873
"('chrXVI', 728865, 729001)",-,NM_001184195.1,19.988,11.512925464970229,0.026343975339601977,0.8311428571428598,0.07671428571428587,0.5812857142857083
"('chrXIV', 623424, 623806)",+,NM_001182843.1,24.979,11.512925464970229,11.512925464970229,0.6534285714285666,0.2928571428571396,0.22399999999999912
"('chrII', 462689, 462809)",+,NM_001184520.1,34.486,2.7181005369557116,0.020202707317519466,0.8550000000000055,0.47914285714285954,0.26128571428571473
"('chrVII', 346288, 346413)",-,NM_001180952.1,12.194,0.527632742082372,11.512925464970229,0.43214285714285766,0.5778571428571407,0.25699999999999956
"('chrIV', 457497, 457617)",-,NM_001180313.1,14.539,1.820158943749753,0.019182819416773987,0.3474285714285717,0.22214285714285575,0.3969999999999984
"('chrIX', 48178, 48280)",+,NM_001184521.1,2.729,0.5208759596194922,11.512925464970229,0.5212857142857156,0.031142857142857104,0.6847142857142787
"('chrXIII', 139570, 139703)",-,NM_001182426.1,26.691,2.551046452292545,5.115995809754082,0.5527142857142808,0.15457142857142858,0.5982857142857084
"('chrXI', 438317, 438425)",+,NM_001179568.1,24.442,6.214608098422191,11.512925464970229,0.26371428571428435,0.33414285714285713,0.7311428571428576
"('chrVIII', 251635, 251768)",+,NM_001179206.1,31.38,11.512925464970229,5.809142990314028,0.7715714285714305,0.532428571428569,0.4622857142857176
"('chrXII', 326738, 326919)",-,NM_001181980.1,25.712,11.512925464970229,4.268697949366879,0.7104285714285616,0.17071428571428557,0.7907142857142857
"('chrXVI', 582038, 582221)",-,NM_001184689.1,38.14,6.214608098422191,3.816712825623821,0.4675714285714269,0.008714285714285716,0.6649999999999927
"('chrX', 49748, 49931)",-,NM_001181639.1,22.567,11.512925464970229,6.907755278982137,0.7387142857142827,0.756857142857142,0.7415714285714273
"('chrX', 395973, 396090)",-,NM_001181458.3,42.175,11.512925464970229,11.512925464970229,0.05328571428571427,0.08585714285714316,0.17499999999999966
"('chrXI', 429935, 430116)",-,NM_001180028.3,22.685,3.2968373663379125,4.135166556742356,0.3904285714285715,0.015142857142857138,0.31085714285714294
"('chrXVI', 305786, 305931)",+,NM_001183943.1,18.929,11.512925464970229,11.512925464970229,0.6212857142857134,0.4367142857142842,0.5165714285714303
"('chrXIV', 48773, 48921)",+,NM_001183150.1,19.38,1.8838747581358606,11.512925464970229,0.48871428571428305,0.5082857142857153,0.5920000000000001
"('chrIX', 347843, 348014)",-,NM_001179354.3,36.491,1.9661128563728327,6.214608098422191,0.6441428571428549,0.31871428571428506,0.8004285714285685
"('chrVII', 149663, 150045)",-,,48.256,11.512925464970229,11.512925464970229,0.9087142857142901,0.006285714285714285,0.43885714285714533
"('chrXIII', 224719, 224858)",-,NM_001182383.1,22.971,6.214608098422191,3.4112477175156566,0.29571428571428393,0.13857142857142912,0.7488571428571351
"('chrXI', 447186, 447330)",-,NM_001179794.3,42.93,11.512925464970229,3.9633162998156966,0.5191428571428539,0.24528571428571186,0.5414285714285675
"('chrXIV', 558090, 558204)",+,NM_001182877.1,21.395,11.512925464970229,0.9969586349416099,0.6975714285714251,0.55157142857143,0.45485714285714124
"('chrIV', 1213357, 1213498)",+,NM_001180675.1,6.602,0.6616485135005743,2.1037342342488805,0.5104285714285713,0.04800000000000003,0.583999999999997
"('chrXVI', 492398, 492540)",-,NM_001183845.1,19.585,3.649658740960655,0.23572233352106983,0.30285714285714216,0.6071428571428547,0.574142857142855
"('chrXIV', 185971, 186106)",+,NM_001183084.1,10.384,11.512925464970229,11.512925464970229,0.8465714285714317,0.6899999999999922,0.5755714285714222
"('chrXII', 694862, 694992)",+,NM_001182162.1,23.518,5.809142990314028,11.512925464970229,0.5065714285714289,0.7012857142857055,0.7025714285714222
"('chrXIII', 82770, 82893)",+,NM_001182453.1,43.615,11.512925464970229,11.512925464970229,0.6287142857142826,0.5925714285714261,0.41071428571428753
"('chrII', 679422, 679559)",-,NM_001178578.1,47.526,11.512925464970229,0.11991029667255755,0.17600000000000035,0.512428571428572,0.3471428571428576
"('chrVIII', 189229, 189370)",-,NM_001179171.1,8.285,0.026343975339601977,11.512925464970229,0.8752857142857191,0.6047142857142828,0.8357142857142895
"('chrII', 111359, 111468)",+,NM_001178299.1,28.14,11.512925464970229,11.512925464970229,0.49042857142857427,0.039428571428571375,0.43685714285714383
"('chrXVI', 834173, 834347)",+,NM_001184250.1,51.903,5.115995809754082,11.512925464970229,0.40057142857143063,0.7009999999999909,0.7511428571428576
"('chrVIII', 255117, 255270)",-,NM_001179207.1,20.282,2.364460496712133,2.5257286443082556,0.3855714285714274,0.3075714285714273,0.5352857142857138
"('chrVI', 63339, 63493)",-,NM_001179931.1,34.011,6.907755278982137,3.3242363405260273,0.5307142857142855,0.921714285714286,0.172857142857142
"('chrXIV', 144629, 144774)",-,NM_001183103.1,34.095,6.214608098422191,11.512925464970229,0.21714285714285503,0.8408571428571475,0.6362857142857087
"('chrII', 692446, 692653)",+,,23.982,5.298317366548036,6.907755278982137,0.6665714285714214,0.40142857142856736,0.24614285714285639
"('chrXII', 285947, 286076)",-,NM_001181965.1,21.083,1.2982834837971773,2.4079456086518722,0.10899999999999987,0.34728571428571225,0.40042857142857247
"('chrIV', 1104289, 1104412)",+,NM_001180626.3,19.557,4.710530701645918,0.4541302800894454,0.3372857142857143,0.09157142857142861,0.8427142857142887
"('chrXIII', 206577, 206723)",+,NM_001182394.1,35.244,6.907755278982137,5.298317366548036,0.5622857142857088,0.21742857142856994,0.418571428571428
"('chrI', 150486, 150616)",-,NM_001178148.1,30.564,11.512925464970229,2.796881414808826,0.4874285714285732,0.28642857142856887,0.7579999999999917
"('chrIV', 1072792, 1072921)",-,NM_001180613.1,15.863,11.512925464970229,0.025317807984289897,0.7782857142857106,0.34000000000000025,0.37371428571428433
"('chrXI', 155751, 156174)",+,NM_001179723.2,36.92,11.512925464970229,11.512925464970229,0.49128571428571155,0.21071428571428474,0.8454285714285765
"('chrVIII', 315251, 315378)",-,NM_001179231.1,29.305,11.512925464970229,11.512925464970229,0.26128571428571334,0.3650000000000007,0.15914285714285564
"('chrXII', 548157, 548283)",-,NM_001182086.1,10.314,2.3434070875143007,11.512925464970229,0.2841428571428571,0.4631428571428567,0.571714285714283
"('chrIX', 166914, 167039)",+,NM_001179454.1,30.771,6.907755278982137,11.512925464970229,0.39957142857142985,0.4628571428571425,0.9748571428571432
"('chrIV', 122557, 122696)",+,,23.785,11.512925464970229,0.19116050546115904,0.13614285714285718,0.041,0.24757142857142708
"('chrXII', 563934, 564033)",-,NM_001182098.1,36.0,6.214608098422191,11.512925464970229,0.30157142857142655,0.4198571428571455,0.3940000000000007
"('chrII', 479825, 479954)",+,NM_001178467.1,16.305,11.512925464970229,2.4769384801388235,0.736142857142855,0.8498571428571485,0.598142857142852
"('chrIII', 101113, 101220)",-,NM_001184672.1,20.954,11.512925464970229,11.512925464970229,0.06928571428571427,0.20857142857142677,0.4308571428571442
"('chrIII', 294719, 294811)",+,NM_001178804.1,19.907,11.512925464970229,0.9571127263944101,0.7144285714285624,0.17157142857142843,0.1565714285714278
"('chrXIV', 534354, 534485)",-,NM_001182889.3,29.873,11.512925464970229,11.512925464970229,0.16914285714285565,0.49414285714285366,0.4859999999999994
"('chrV', 347681, 347796)",-,NM_001180860.1,16.409,11.512925464970229,1.870802676568508,0.4342857142857121,0.11428571428571431,0.7689999999999964
"('chrVIII', 297840, 298004)",-,NM_001179227.1,25.479,11.512925464970229,3.036554268074246,0.7364285714285655,0.45400000000000157,0.6318571428571438
"('chrXII', 987621, 987732)",+,NM_001182314.1,19.021,11.512925464970229,0.342490308946776,0.8150000000000029,0.4402857142857124,0.7635714285714272
"('chrXVI', 95633, 95753)",-,NM_001184055.1,20.147,11.512925464970229,11.512925464970229,0.4392857142857142,0.5137142857142866,0.6542857142857093
"('chrXIII', 211920, 212090)",+,NM_001182391.1,37.653,11.512925464970229,3.1941832122778293,0.565142857142851,0.18828571428571417,0.338142857142858
"('chrIV', 254454, 254564)",-,NM_001180174.1,38.114,11.512925464970229,4.074541934925921,0.6835714285714288,0.47428571428571636,0.4762857142857173
"('chrX', 386828, 386955)",-,NM_001181465.1,8.23,1.016111067156366,5.115995809754082,0.13371428571428556,0.10999999999999992,0.08728571428571436
"('chrXIII', 211924, 212090)",+,NM_001182391.1,44.492,11.512925464970229,11.512925464970229,0.8380000000000035,0.006285714285714286,0.4470000000000019
"('chrXIII', 666413, 666537)",-,NM_001182708.1,37.439,11.512925464970229,5.298317366548036,0.5989999999999993,0.709142857142848,0.54928571428571
"('chrII', 365982, 366104)",-,NM_001178410.1,16.137,0.6597124044737079,5.521460917862246,0.30571428571428527,0.34271428571428547,0.5642857142857114
"('chrXVI', 344924, 345116)",-,NM_001183923.1,42.084,11.512925464970229,11.512925464970229,0.5785714285714223,0.23228571428571415,0.49285714285714105
"('chrIV', 268205, 268326)",+,NM_001180167.1,16.09,11.512925464970229,2.617295837833746,0.48185714285713993,0.34714285714285686,0.379285714285713
"('chrII', 726397, 726531)",-,NM_001184510.3,28.038,11.512925464970229,0.3974969384589874,0.06571428571428584,0.4998571428571422,0.3061428571428569
"('chrXVI', 219126, 219266)",+,NM_001183989.1,44.165,11.512925464970229,11.512925464970229,0.34071428571428475,0.11928571428571458,0.3412857142857141
"('chrII', 653848, 653972)",+,NM_001178563.3,21.95,11.512925464970229,11.512925464970229,0.2582857142857129,0.17499999999999805,0.538571428571429
"('chrXII', 744633, 744807)",+,NM_001182194.1,28.515,11.512925464970229,4.135166556742356,0.49900000000000166,0.7688571428571433,0.28428571428571353
"('chrIV', 1238110, 1238344)",-,NM_001184511.1,22.006,11.512925464970229,11.512925464970229,0.828000000000002,0.22899999999999937,0.49228571428571644
"('chrVII', 252665, 252768)",-,NM_001181001.1,11.293,0.6124892775424908,0.24718012914245105,0.5755714285714232,0.5972857142857096,0.45942857142857385
"('chrXII', 399012, 399146)",+,NM_001182015.1,24.872,11.512925464970229,1.5141277326297755,0.4737142857142892,0.362857142857144,0.6148571428571402
"('chrXIV', 366515, 366677)",+,NM_001184519.1,15.005,11.512925464970229,11.512925464970229,0.8334285714285735,0.5848571428571386,0.42228571428571304
"('chrV', 518331, 518449)",+,,21.18,11.512925464970229,1.9805015938249322,0.39657142857142946,0.11071428571428579,0.8390000000000047
"('chrIV', 254435, 254564)",-,NM_001180174.1,21.337,11.512925464970229,11.512925464970229,0.5805714285714286,0.35057142857142765,0.3714285714285723
"('chrXIII', 560262, 560677)",+,,24.911,0.8029620465671519,11.512925464970229,0.5795714285714284,0.30914285714285716,0.6141428571428545
"('chrII', 443185, 443353)",-,,34.539,5.809142990314028,11.512925464970229,0.1207142857142858,0.5632857142857084,0.6198571428571388
"('chrX', 468663, 468783)",-,NM_001181679.1,3.908,0.0779615414697118,11.512925464970229,0.36085714285714215,0.002428571428571428,0.3668571428571422
"('chrVI', 242489, 242601)",+,NM_001180010.3,12.727,1.6928195213731514,11.512925464970229,0.4961428571428569,0.047857142857142876,0.6231428571428527
"('chrVII', 436792, 436894)",+,NM_001180898.2,14.461,11.512925464970229,4.199705077879927,0.16499999999999976,0.4221428571428571,0.5138571428571429
"('chrXVI', 413368, 413515)",+,NM_001183889.1,12.579,3.816712825623821,0.014098924379501648,0.5961428571428565,0.1868571428571429,0.2499999999999993
"('chrIV', 1319097, 1319336)",-,NM_001180732.1,22.828,11.512925464970229,0.5638748448558062,0.4339999999999998,0.3291428571428566,0.7405714285714258
"('chrVII', 156679, 156802)",-,NM_001181048.1,26.707,4.135166556742356,3.9633162998156966,0.4254285714285734,0.0412857142857143,0.014142857142857136
"('chrXI', 449431, 449540)",-,NM_001179795.1,13.359,11.512925464970229,5.298317366548036,0.6398571428571374,0.1878571428571424,0.6854285714285662
"('chrXII', 787095, 787232)",+,NM_001182218.1,28.978,6.214608098422191,11.512925464970229,0.5821428571428535,0.31657142857142984,0.3244285714285713
"('chrXII', 1025052, 1025174)",+,NM_001182333.3,25.172,11.512925464970229,5.521460917862246,0.43785714285714256,0.003857142857142856,0.07985714285714289
"('chrIII', 107513, 107807)",+,NM_001184518.1,28.305,6.907755278982137,3.649658740960655,0.8401428571428561,0.561571428571425,0.6075714285714298
"('chrVII', 946807, 946940)",+,NM_001181354.3,22.248,6.907755278982137,11.512925464970229,0.4274285714285745,0.07857142857142854,0.42114285714285443
"('chrII', 462689, 463019)",+,NM_001184520.1,38.581,11.512925464970229,0.45728485683796083,0.8507142857142904,0.7661428571428552,0.4694285714285725
"('chrXIV', 610270, 610394)",+,NM_001182851.1,22.44,11.512925464970229,11.512925464970229,0.5668571428571374,0.0028571428571428563,0.5725714285714227
"('chrVII', 436159, 436269)",+,NM_001180898.2,9.726,0.1232982163444936,11.512925464970229,0.47685714285714514,0.2679999999999973,0.2058571428571428
"('chrV', 239103, 239231)",-,NM_001180023.1,15.826,1.9379419794061366,5.521460917862246,0.291714285714286,0.23857142857142827,0.6028571428571421
"('chrI', 142733, 143139)",+,NM_001178150.1,47.644,11.512925464970229,11.512925464970229,0.5658571428571382,0.573,0.712857142857134
"('chrII', 46124, 46497)",+,,33.356,11.512925464970229,11.512925464970229,0.48457142857142926,0.7005714285714205,0.7094285714285619
"('chrXV', 867629, 868106)",+,NM_001183712.1,19.562,11.512925464970229,4.710530701645918,0.6084285714285708,0.43114285714285466,0.5058571428571422
"('chrVII', 311495, 312046)",+,NM_001180968.1,88.696,11.512925464970229,11.512925464970229,0.9381428571428577,0.9730000000000003,0.2877142857142844
"('chrIV', 322762, 323223)",+,NM_001180134.1,36.827,11.512925464970229,11.512925464970229,0.7129999999999902,0.8144285714285707,0.3098571428571405
"('chrXVI', 654647, 655090)",+,NM_001184140.1,14.625,3.7297014486341915,6.214608098422191,0.9137142857142885,0.008,0.7018571428571369
"('chrIV', 492039, 492418)",+,NM_001180333.3,35.226,11.512925464970229,6.907755278982137,0.9909999999999999,0.018,0.4665714285714287
"('chrII', 604994, 605447)",+,NM_001178537.3,0.031,0.07904320734045285,2.234926444520231,0.8125714285714296,0.06542857142857189,0.9551428571428587
"('chrXIII', 732945, 733395)",+,NM_001182737.1,59.836,11.512925464970229,11.512925464970229,0.7304285714285622,0.6187142857142821,0.528999999999997
"('chrV', 269231, 269668)",-,NM_001180036.1,44.044,6.907755278982137,11.512925464970229,0.7458571428571399,0.31185714285714333,0.4011428571428556
"('chrIX', 256034, 256546)",-,NM_001179402.1,28.636,11.512925464970229,11.512925464970229,0.6374285714285695,0.0471428571428571,0.3194285714285699
"('chrXV', 80840, 81294)",+,NM_001183381.1,48.579,11.512925464970229,11.512925464970229,0.6847142857142865,0.10728571428571469,0.5491428571428565
"('chrXVI', 282620, 283185)",+,NM_001183957.1,18.032,1.7719568419318752,2.9759296462578115,0.32785714285713996,0.5262857142857135,0.2562857142857124
"('chrVIII', 147596, 148186)",-,NM_001179151.1,31.426,11.512925464970229,5.809142990314028,0.13485714285714323,0.2191428571428565,0.6199999999999991
"('chrVII', 365006, 365505)",-,NM_001180941.1,36.143,11.512925464970229,11.512925464970229,0.33242857142857224,0.183,0.8957142857142892
"('chrVII', 364444, 364952)",-,NM_001180941.1,32.21,11.512925464970229,6.907755278982137,0.6258571428571389,0.7098571428571334,0.02657142857142855
"('chrX', 702278, 702574)",-,NM_001181803.3,59.986,11.512925464970229,11.512925464970229,0.830857142857146,0.8362857142857167,0.6635714285714213
"('chrX', 76418, 76844)",+,NM_001181622.1,44.178,11.512925464970229,11.512925464970229,0.6429999999999937,0.47099999999999786,0.6907142857142776
"('chrIX', 317251, 317691)",+,NM_001179368.1,35.713,11.512925464970229,11.512925464970229,0.777428571428568,0.6451428571428571,0.3954285714285722
"('chrIV', 1449937, 1450366)",-,NM_001180808.1,70.047,11.512925464970229,11.512925464970229,0.5755714285714225,0.6869999999999931,0.3031428571428557
"('chrXIII', 499358, 499671)",-,NM_001182616.1,27.104,11.512925464970229,0.044997365930735805,0.33171428571428263,0.5938571428571389,0.3469999999999988
"('chrVII', 439573, 439843)",+,NM_001180895.1,59.551,11.512925464970229,11.512925464970229,0.380428571428569,0.011571428571428568,0.4017142857142831
"('chrVII', 556310, 556827)",+,NM_001181163.1,19.483,11.512925464970229,11.512925464970229,0.7471428571428563,0.5607142857142857,0.32485714285714246
"('chrII', 88612, 88960)",-,,23.417,11.512925464970229,11.512925464970229,0.7868571428571451,0.15657142857142867,0.8382857142857145
"('chrXIII', 222860, 223301)",-,NM_001182384.1,22.196,11.512925464970229,11.512925464970229,0.7549999999999922,0.024999999999999977,0.985714285714286
"('chrXIII', 226371, 226809)",+,NM_001182382.1,51.139,11.512925464970229,11.512925464970229,0.6131428571428547,0.7241428571428581,0.39071428571428685
"('chrXVI', 795509, 795914)",+,NM_001184229.1,59.407,11.512925464970229,11.512925464970229,0.3451428571428576,0.4847142857142834,0.9747142857142855
"('chrVII', 921144, 921639)",+,NM_001181343.1,48.11,11.512925464970229,11.512925464970229,0.567428571428571,0.02871428571428565,0.8421428571428585
